date,trade_date,strategy,model_name,horizon,strategy_role,is_benchmark_clone,benchmark_return,strategy_return,active_return,fwd_ret_1d,final_position,position_gap,position_gap_return,turnover,turnover_cost,benchmark_turnover,benchmark_turnover_cost,incremental_turnover_cost,equity,benchmark_equity,drawdown,benchmark_drawdown,cumulative_active_return
2025-05-14,2025-05-15,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.0035498247204925892,0.0035498247204925892,0.0,0.0035498247204925892,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125496.94654166172,125354.61047695596,-0.00014984310545440582,-0.0001498431054542948,-0.00010180391070859027
2025-05-15,2025-05-16,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.006153303654075071,0.0057956384713713175,-0.00035766518270375323,0.006153303654075071,0.95,-0.050000000000000044,-0.0003076651827037538,0.050000000000000044,5.000000000000004e-05,0.0,0.0,5.000000000000004e-05,126224.2814730782,126125.95545965897,0.0,0.0,-0.0004594690934123435
2025-05-16,2025-05-19,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.01628363400594046,0.015469452305643437,-0.0008141817002970241,0.01628363400594046,0.95,-0.050000000000000044,-0.0008141817002970238,0.0,0.0,0.0,0.0,0.0,128176.90197514008,128179.74435701361,0.0,0.0,-0.0012736507937093676
2025-05-19,2025-05-20,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.01733963264549554,0.016472651013220763,-0.000866981632274777,0.01733963264549554,0.95,-0.050000000000000044,-0.0008669816322747777,0.0,0.0,0.0,0.0,0.0,130288.31534933236,130402.33403675776,0.0,0.0,-0.0021406324259841446
2025-05-20,2025-05-21,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,-0.007662957007357862,-0.007279809156989969,0.00038314785036789364,-0.007662957007357862,0.95,-0.050000000000000044,0.0003831478503678935,0.0,0.0,0.0,0.0,0.0,129339.84127820349,129403.06655737497,-0.0072798091569900025,-0.007662957007357862,-0.001757484575616251
2025-05-21,2025-05-22,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,-0.014658599384279047,-0.013925669415065095,0.0007329299692139524,-0.014658599384279047,0.95,-0.050000000000000044,0.000732929969213953,0.0,0.0,0.0,0.0,0.0,127538.69740636623,127506.19884561321,-0.02110410235633009,-0.022209228174767115,-0.0010245546064022986
2025-05-22,2025-05-23,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,-0.00952704927978354,-0.009050696815794361,0.000476352463989178,-0.00952704927978354,0.95,-0.050000000000000044,0.0004763524639891774,0.0,0.0,0.0,0.0,0.0,126384.38332385987,126291.44100573317,-0.029963792340127804,-0.031524689043263665,-0.0005482021424131206
2025-05-23,2025-05-26,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.012709704657964505,0.012074219425066278,-0.0006354852328982266,0.012709704657964505,0.95,-0.050000000000000044,-0.0006354852328982257,0.0,0.0,0.0,0.0,0.0,127910.37610001385,127896.56792174479,-0.018251362318583375,-0.01921565387247326,-0.0011836873753113472
2025-05-26,2025-05-27,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.009623256527289792,0.009142093700925303,-0.00048116282636448925,0.009623256527289792,0.95,-0.050000000000000044,-0.00048116282636449,0.0,0.0,0.0,0.0,0.0,129079.74474364077,129127.34940381568,-0.009276124282144194,-0.009777314511737911,-0.0016648502016758365
2025-05-27,2025-05-28,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,-0.004257631644258741,-0.004044750062045804,0.00021288158221293742,-0.004257631644258741,0.95,-0.050000000000000044,0.00021288158221293725,0.0,0.0,0.0,0.0,0.0,128557.64943808006,128577.57271485474,-0.013283354739924258,-0.013993317952335493,-0.001451968619462899
2025-05-28,2025-05-29,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.020066350670167488,0.01906303313665911,-0.0010033175335083765,0.020066350670167488,0.95,-0.050000000000000044,-0.0010033175335083754,0.0,0.0,0.0,0.0,0.0,131008.34816928917,131157.65537726998,0.0,0.0,-0.0024552861529712755
2025-05-29,2025-05-30,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,-0.011111228132997697,-0.010555666726347812,0.0005555614066498852,-0.011111228132997697,0.95,-0.050000000000000044,0.0005555614066498853,0.0,0.0,0.0,0.0,0.0,129625.46770764481,129700.33274698404,-0.010555666726347779,-0.011111228132997697,-0.0018997247463213903
2025-05-30,2025-06-03,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.012399088333652886,0.01177913391697024,-0.0006199544166826457,0.012399088333652886,0.95,-0.050000000000000044,-0.0006199544166826448,0.0,0.0,0.0,0.0,0.0,131152.34345082304,131308.49862961806,0.0,0.0,-0.002519679163004036
2025-06-03,2025-06-04,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.013050951943125222,0.01239840434596896,-0.0006525475971562618,0.013050951943125222,0.95,-0.050000000000000044,-0.0006525475971562617,0.0,0.0,0.0,0.0,0.0,132778.42323584776,133022.19953495712,0.0,0.0,-0.0031722267601602978
2025-06-04,2025-06-05,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.0011422779930798654,0.001085164093425872,-5.711389965399336e-05,0.0011422779930798654,0.95,-0.050000000000000044,-5.7113899653993325e-05,0.0,0.0,0.0,0.0,0.0,132922.50961312503,133174.147866077,0.0,0.0,-0.003229340659814291
2025-06-05,2025-06-06,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.010194090166043113,0.009684385657740957,-0.0005097045083021553,0.010194090166043113,0.95,-0.050000000000000044,-0.000509704508302156,0.0,0.0,0.0,0.0,0.0,134209.7824588133,134531.73713720974,0.0,0.0,-0.0037390451681164464
2025-06-06,2025-06-09,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.013945761236081822,0.013895761236081822,-4.99999999999997e-05,0.013945761236081822,1.0,0.0,0.0,0.050000000000000044,5.000000000000004e-05,0.0,0.0,5.000000000000004e-05,136074.72955140745,136407.8846220006,0.0,0.0,-0.003789045168116446
2025-06-09,2025-06-10,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,-0.008040522613716683,-0.008040522613716683,0.0,-0.008040522613716683,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,134980.61761129397,135311.09394100815,-0.008040522613716683,-0.008040522613716683,-0.003789045168116446
2025-06-10,2025-06-11,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.007691224001028951,0.007691224001028951,0.0,0.007691224001028951,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136018.78377713967,136351.8018743327,-0.0004111400731952042,-0.00041114007319509316,-0.003789045168116446
2025-06-11,2025-06-12,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.0029095565560250947,0.0029095565560250947,0.0,0.0029095565560250947,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136414.538121221,136748.525153402,0.0,0.0,-0.003789045168116446
2025-06-12,2025-06-13,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,-0.01653797511828703,-0.01653797511828703,0.0,-0.01653797511828703,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,134158.51788399962,134486.9814469526,-0.01653797511828714,-0.01653797511828714,-0.003789045168116446
2025-06-13,2025-06-16,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.01361555970057271,0.01361555970057271,0.0,0.01361555970057271,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135985.16119358956,136318.0969717934,-0.003147589205264034,-0.003147589205263923,-0.003789045168116446
2025-06-16,2025-06-17,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,-0.0029143292584066227,-0.0029143292584066227,0.0,-0.0029143292584066227,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,135588.85565961394,135920.82115333818,-0.006052745352356448,-0.006052745352356226,-0.003789045168116446
2025-06-17,2025-06-18,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,-0.005878216046798057,-0.005878216046798057,0.0,-0.005878216046798057,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,134791.8350725086,135121.84920134066,-0.011895382054297077,-0.011895382054296855,-0.003789045168116446
2025-06-18,2025-06-19,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,-0.022695023860443975,-0.022695023860443975,0.0,-0.022695023860443975,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,131732.73115934498,132055.2556096489,-0.03432043993518974,-0.03432043993518952,-0.003789045168116446
2025-06-19,2025-06-20,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,-0.002700870722226578,-0.002700870722226578,0.0,-0.002700870722226578,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,131376.93808259777,131698.59143605665,-0.03692861558602145,-0.03692861558602134,-0.003789045168116446
2025-06-20,2025-06-23,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.025340725776846318,0.024023689488004,-0.0013170362888423187,0.025340725776846318,0.95,-0.050000000000000044,-0.001267036288842317,0.050000000000000044,5.000000000000004e-05,0.0,0.0,5.000000000000004e-05,134533.0968489788,135035.92932683468,-0.013792087692077959,-0.012523687730058963,-0.005106081456958764
2025-06-23,2025-06-24,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.026553705836741548,0.02522602054490447,-0.0013276852918370774,0.026553705836741548,0.95,-0.050000000000000044,-0.0013276852918370785,0.0,0.0,0.0,0.0,0.0,137926.83151406076,138621.63367157048,0.0,0.0,-0.006433766748795842
2025-06-24,2025-06-25,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.005749737923557374,0.005462251027379505,-0.0002874868961778689,0.005749737923557374,0.95,-0.050000000000000044,-0.000287486896177869,0.0,0.0,0.0,0.0,0.0,138680.22249120162,139418.6717357174,0.0,0.0,-0.006721253644973711
2025-06-25,2025-06-26,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.002054901743198778,0.0019521566560388392,-0.000102745087159939,0.002054901743198778,0.95,-0.050000000000000044,-0.000102745087159939,0.0,0.0,0.0,0.0,0.0,138950.94801059875,139705.1634073016,0.0,0.0,-0.00682399873213365
2025-06-26,2025-06-27,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.008525086813108596,0.008098832472453165,-0.0004262543406554301,0.008525086813108596,0.95,-0.050000000000000044,-0.0004262543406554302,0.0,0.0,0.0,0.0,0.0,140076.28846042513,140896.16205358837,0.0,0.0,-0.00725025307278908
2025-06-27,2025-06-30,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.015376621339424856,0.015326621339424857,-4.99999999999997e-05,0.015376621339424856,1.0,0.0,0.0,0.050000000000000044,5.000000000000004e-05,0.0,0.0,5.000000000000004e-05,142223.1846922901,143062.66898566464,0.0,0.0,-0.00730025307278908
2025-06-30,2025-07-01,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.006206586242389012,0.006206586242389012,0.0,0.006206586242389012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143105.90515375,143950.59977879052,0.0,0.0,-0.00730025307278908
2025-07-01,2025-07-02,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.0024891997136555766,0.0024891997136555766,0.0,0.0024891997136555766,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143462.12433188115,144308.92157054043,0.0,0.0,-0.00730025307278908
2025-07-02,2025-07-03,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.006422921117722247,0.006422921117722247,0.0,0.006422921117722247,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144383.5702398457,145235.80639037158,0.0,0.0,-0.00730025307278908
2025-07-03,2025-07-04,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,-0.011759491576041947,-0.011759491576041947,0.0,-0.011759491576041947,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,142685.69286189138,143527.90714858435,-0.011759491576041836,-0.011759491576041947,-0.00730025307278908
2025-07-04,2025-07-07,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.016673050752520124,0.016673050752520124,0.0,0.016673050752520124,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145064.6986606362,145920.95522887568,0.0,0.0,-0.00730025307278908
2025-07-07,2025-07-08,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.008061599862168922,0.008061599862168922,0.0,0.008061599862168922,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146234.15221536436,147097.31158143634,0.0,0.0,-0.00730025307278908
2025-07-08,2025-07-09,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.0012508428163870988,0.0012508428163870988,0.0,0.0012508428163870988,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146417.0681541734,147281.30719693782,0.0,0.0,-0.00730025307278908
2025-07-09,2025-07-10,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.0037478404898079187,0.0037478404898079187,0.0,0.0037478404898079187,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146965.81597060058,147833.29404344235,0.0,0.0,-0.00730025307278908
2025-07-10,2025-07-11,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.00019435437904702368,0.00019435437904702368,0.0,0.00019435437904702368,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146994.3794205047,147862.02609150865,0.0,0.0,-0.00730025307278908
2025-07-11,2025-07-14,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.013284529968666359,0.013284529968666359,0.0,0.013284529968666359,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148947.1306591419,149826.30360834903,0.0,0.0,-0.00730025307278908
2025-07-14,2025-07-15,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,-0.01437899096288342,-0.01437899096288342,0.0,-0.01437899096288342,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,146805.42121344668,147671.95254276236,-0.01437899096288342,-0.01437899096288342,-0.00730025307278908
2025-07-15,2025-07-16,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.012553295380349994,0.012553295380349994,0.0,0.012553295380349994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148648.31302937577,149525.72218242468,-0.0020061993033618775,-0.0020061993033618775,-0.00730025307278908
2025-07-16,2025-07-17,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.007595647699411012,0.007595647699411012,0.0,0.007595647699411012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149777.39324625867,150661.4668901224,0.0,0.0,-0.00730025307278908
2025-07-17,2025-07-18,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.004472422809906451,0.004472422809906451,0.0,0.004472422809906451,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150447.26107622156,151335.28867121573,0.0,0.0,-0.00730025307278908
2025-07-18,2025-07-21,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.018615103481135487,0.018615103481135487,0.0,0.018615103481135487,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153247.85240960884,154152.41073017791,0.0,0.0,-0.00730025307278908
2025-07-21,2025-07-22,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.00039607296345023357,0.00039607296345023357,0.0,0.00039607296345023357,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153308.5497406551,154213.4663323188,0.0,0.0,-0.00730025307278908
2025-07-22,2025-07-23,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,-0.0033393108909187674,-0.0033393108909187674,0.0,-0.0033393108909187674,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,152796.60483083516,153698.49962466897,-0.0033393108909187674,-0.0033393108909187674,-0.00730025307278908
2025-07-23,2025-07-24,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.01304070389243872,0.01304070389243872,0.0,0.01304070389243872,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154789.18011020406,155702.83624698638,0.0,0.0,-0.00730025307278908
2025-07-24,2025-07-25,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.006494082577760407,0.006494082577760407,0.0,0.006494082577760407,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155794.39382798356,156713.98332316583,0.0,0.0,-0.00730025307278908
2025-07-25,2025-07-28,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.01034640810929921,0.01034640810929921,0.0,0.01034640810929921,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157406.30620766876,158335.41015106122,0.0,0.0,-0.00730025307278908
2025-07-28,2025-07-29,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,-0.0030534670810076214,-0.0030534670810076214,0.0,-0.0030534670810076214,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,156925.67123332064,157851.9381884071,-0.0030534670810076214,-0.0030534670810077325,-0.00730025307278908
2025-07-29,2025-07-30,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,-0.000607313312412705,-0.000607313312412705,0.0,-0.000607313312412705,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,156830.36818412135,157756.07260495514,-0.003658925982212957,-0.003658925982213068,-0.00730025307278908
2025-07-30,2025-07-31,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,-0.01351961920906719,-0.01351961920906719,0.0,-0.01351961920906719,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,154710.08132585423,155623.2705754182,-0.017129077905286394,-0.017129077905286616,-0.00730025307278908
2025-07-31,2025-08-01,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.017285576830900595,0.017285576830900595,0.0,0.017285576830900595,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157384.33432312717,158313.30857562562,-0.00013958706656014286,-0.00013958706656025388,-0.00730025307278908
2025-08-01,2025-08-04,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.014548747990974498,0.014548747990974498,0.0,0.014548747990974498,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159674.07934092163,160616.56900570978,0.0,0.0,-0.00730025307278908
2025-08-04,2025-08-05,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.013450847644209674,0.013450847644209674,0.0,0.013450847644209674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161821.83105486582,162776.99800454127,0.0,0.0,-0.00730025307278908
2025-08-05,2025-08-06,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.006216946483003971,0.006216946483003971,0.0,0.006216946483003971,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162827.86871831564,163788.97388979956,0.0,0.0,-0.00730025307278908
2025-08-06,2025-08-07,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,-0.00016192720360153068,-0.00016192720360153068,0.0,-0.00016192720360153068,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,162801.50245686568,163762.45199927682,-0.00016192720360153068,-0.00016192720360153068,-0.00730025307278908
2025-08-07,2025-08-08,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.00974251091920375,0.00974251091920375,0.0,0.00974251091920375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164387.59787221448,165357.90947603536,0.0,0.0,-0.00730025307278908
2025-08-08,2025-08-11,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.016916219187419923,0.016916219187419923,0.0,0.016916219187419923,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167168.41450951432,168155.1401171055,0.0,0.0,-0.00730025307278908
2025-08-11,2025-08-12,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,-0.0032119580128905367,-0.0032119580128905367,0.0,-0.0032119580128905367,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,166631.47658102828,167615.03286739765,-0.0032119580128905367,-0.0032119580128904257,-0.00730025307278908
2025-08-12,2025-08-13,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,-0.0028728811883146355,-0.0028728811883146355,0.0,-0.0028728811883146355,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,166152.76414657757,167133.49479259417,-0.006075611627452182,-0.006075611627452182,-0.00730025307278908
2025-08-13,2025-08-14,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,-0.025485771904159682,-0.025485771904159682,0.0,-0.025485771904159682,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,161918.23269829224,162873.96866676505,-0.03140654187949643,-0.03140654187949632,-0.00730025307278908
2025-08-14,2025-08-15,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.008632051388608453,0.008632051388608453,0.0,0.008632051388608453,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163315.91920369657,164279.9051341632,-0.02304559337433021,-0.023045593374330098,-0.00730025307278908
2025-08-15,2025-08-18,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.009787500252255388,0.009787500252255388,0.0,0.009787500252255388,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164914.37380410006,165887.7947471043,-0.01348365187303946,-0.01348365187303946,-0.00730025307278908
2025-08-18,2025-08-19,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.015586487602755161,0.015586487602755161,0.0,0.015586487602755161,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167484.8096469138,168473.4028033784,0.0,0.0,-0.00730025307278908
2025-08-19,2025-08-20,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.007426842567008096,0.007426842567008096,0.0,0.007426842567008096,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168728.69296052677,169724.62824272725,0.0,0.0,-0.00730025307278908
2025-08-20,2025-08-21,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.005749221934290949,0.005749221934290949,0.0,0.005749221934290949,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169698.75166303967,170700.41279820973,0.0,0.0,-0.00730025307278908
2025-08-21,2025-08-22,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,-0.004484718616680428,-0.004484718616680428,0.0,-0.004484718616680428,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,168937.700512229,169934.86947905857,-0.004484718616680428,-0.004484718616680317,-0.00730025307278908
2025-08-22,2025-08-25,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.0026580827663569284,0.0026580827663569284,0.0,0.0026580827663569284,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169386.75090254852,170386.57042702398,-0.0018385566035905576,-0.0018385566035903356,-0.00730025307278908
2025-08-25,2025-08-26,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.009540487077212445,0.009540487077212445,0.0,0.009540487077212445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171002.7830105853,172012.14130031355,0.0,0.0,-0.00730025307278908
2025-08-26,2025-08-27,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,-0.03662402991211389,-0.03662402991211389,0.0,-0.03662402991211389,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,164739.9719705509,165712.3634920841,-0.03662402991211389,-0.03662402991211389,-0.00730025307278908
2025-08-27,2025-08-28,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,-0.004112893679947827,-0.004112893679947827,0.0,-0.004112893679947827,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,164062.41398099842,165030.8061595883,-0.040586292850902095,-0.040586292850901984,-0.00730025307278908
2025-08-28,2025-08-29,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,-0.007210130006662707,-0.007210130006662707,0.0,-0.007210130006662707,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,162879.5026469885,163840.91259207332,-0.04750379040962138,-0.04750379040962116,-0.00730025307278908
2025-08-29,2025-09-01,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.012874190409866149,0.012180480889372841,-0.0006937095204933071,0.012874190409866149,0.95,-0.050000000000000044,-0.000643709520493308,0.050000000000000044,5.000000000000004e-05,0.0,0.0,5.000000000000004e-05,164863.4533162507,165950.2316977099,-0.035901928531505645,-0.0352411728426788,-0.007993962593282387
2025-09-01,2025-09-02,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,-0.009151264729091113,-0.008693701492636556,0.0004575632364545567,-0.009151264729091113,0.95,-0.050000000000000044,0.00045756323645455605,0.0,0.0,0.0,0.0,0.0,163430.179666074,164431.57719559016,-0.044283509374479224,-0.04406993626972289,-0.00753639935682783
2025-09-02,2025-09-03,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,-0.025995278778867092,-0.024695514839923736,0.001299763938943356,-0.025995278778867092,0.95,-0.050000000000000044,0.0012997639389433558,0.0,0.0,0.0,0.0,0.0,159394.18723883908,160157.132506342,-0.06788542015148158,-0.06891960476949166,-0.006236635417884474
2025-09-03,2025-09-04,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.009568527875000177,0.009090101481250168,-0.00047842639375000884,0.009568527875000177,0.95,-0.050000000000000044,-0.00047842639375000927,0.0,0.0,0.0,0.0,0.0,160843.0965763615,161689.60049310903,-0.05941240402850567,-0.06001053605386231,-0.006715061811634483
2025-09-04,2025-09-05,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.015958719201722316,0.0151607832416362,-0.0007979359600861161,0.015958719201722316,0.95,-0.050000000000000044,-0.0007979359600861165,0.0,0.0,0.0,0.0,0.0,163281.6038994693,164269.9594252172,-0.04515235936621009,-0.04500950814616844,-0.007512997771720599
2025-09-05,2025-09-08,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,0.019951227716111797,0.019901227716111795,-5.000000000000143e-05,0.019951227716111797,1.0,0.0,0.0,0.050000000000000044,5.000000000000004e-05,0.0,0.0,5.000000000000004e-05,166531.1082805246,167547.34679262617,-0.026149719035764907,-0.02595627537647105,-0.007562997771720601
2025-09-08,2025-09-09,ml_directional_alpha_extratrees_10d,ExtraTrees,10,real ML timing strategy,False,-0.004600445534187703,-0.004600445534187703,0.0,-0.004600445534187703,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,165764.99098713213,166776.55434930904,-0.030629864211794366,-0.03043731047951892,-0.007562997771720601
