date,trade_date,strategy,model_name,horizon,pred_ret,pred_up_prob,pred_trade_prob,fwd_ret_1d,benchmark_return,strategy_return,final_position,turnover,turnover_cost,position_gap,position_gap_return,cumulative_position_timing_contribution,equity,drawdown,benchmark_equity,benchmark_drawdown
2025-07-29,2025-07-30,ml_selective_defensive_enhancement,GradientBoosting,10,-0.0026787970725207105,0.5022703789934776,0.4291961537289165,-0.000607313312412705,-0.000607313312412705,-0.000607313312412705,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,157417.66415549588,-0.003658925982212957,157756.07260495514,-0.003658925982213068
2025-07-30,2025-07-31,ml_selective_defensive_enhancement,GradientBoosting,10,-0.0026787970725207105,0.5022703789934776,0.4291961537289165,-0.01351961920906719,-0.01351961920906719,-0.01351961920906719,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,155289.43727933275,-0.017129077905286394,155623.2705754182,-0.017129077905286616
2025-07-31,2025-08-01,ml_selective_defensive_enhancement,GradientBoosting,10,-0.0026787970725207105,0.5116085407369803,0.41293285896240656,0.017285576830900595,0.017285576830900595,0.017285576830900595,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,157973.70477845197,-0.00013958706656014286,158313.30857562562,-0.00013958706656025388
2025-08-01,2025-08-04,ml_selective_defensive_enhancement,GradientBoosting,10,0.0069615532497091836,0.6304385086412293,0.6247347738024736,0.014548747990974498,0.014548747990974498,0.014548747990974498,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,160272.02439847426,0.0,160616.56900570978,0.0
2025-08-04,2025-08-05,ml_selective_defensive_enhancement,GradientBoosting,10,0.0069615532497091836,0.6322197972563793,0.6247347738024736,0.013450847644209674,0.013450847644209674,0.013450847644209674,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,162427.81898028718,0.0,162776.99800454127,0.0
2025-08-05,2025-08-06,ml_selective_defensive_enhancement,GradientBoosting,10,0.0069615532497091836,0.6575238628390195,0.6247347738024736,0.006216946483003971,0.006216946483003971,0.006216946483003971,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,163437.6240382387,0.0,163788.97388979956,0.0
2025-08-06,2025-08-07,ml_selective_defensive_enhancement,GradientBoosting,10,0.0069615532497091836,0.6575238628390195,0.6247347738024736,-0.00016192720360153068,-0.00016192720360153068,-0.00016192720360153068,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,163411.1590408149,-0.00016192720360153068,163762.45199927682,-0.00016192720360153068
2025-08-07,2025-08-08,ml_selective_defensive_enhancement,GradientBoosting,10,0.0069615532497091836,0.6629161081778907,0.6453066210845779,0.00974251091920375,0.00974251091920375,0.00974251091920375,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,165003.19404208977,0.0,165357.90947603536,0.0
2025-08-08,2025-08-11,ml_selective_defensive_enhancement,GradientBoosting,10,0.0069615532497091836,0.6752811473494102,0.6422261230364402,0.016916219187419923,0.016916219187419923,0.016916219187419923,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,167794.42423913014,0.0,168155.1401171055,0.0
2025-08-11,2025-08-12,ml_selective_defensive_enhancement,GradientBoosting,10,0.0069615532497091836,0.6752811473494102,0.6422261230364402,-0.0032119580128905367,-0.0032119580128905367,-0.0032119580128905367,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,167255.4755936769,-0.0032119580128905367,167615.03286739765,-0.0032119580128904257
2025-08-12,2025-08-13,ml_selective_defensive_enhancement,GradientBoosting,10,0.0069615532497091836,0.6696954361524257,0.6536696447769359,-0.0028728811883146355,-0.0028728811883146355,-0.0028728811883146355,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,166774.9704842012,-0.006075611627452293,167133.49479259417,-0.006075611627452182
2025-08-13,2025-08-14,ml_selective_defensive_enhancement,GradientBoosting,10,0.0069615532497091836,0.6572256642588257,0.6536696447769359,-0.025485771904159682,-0.025485771904159682,-0.025485771904159682,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,162524.5816271179,-0.03140654187949643,162873.96866676505,-0.03140654187949632
2025-08-14,2025-08-15,ml_selective_defensive_enhancement,GradientBoosting,10,0.007943177929183856,0.6283593361110364,0.571204493546707,0.008632051388608453,0.008632051388608453,0.008632051388608453,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,163927.50216763528,-0.02304559337433032,164279.9051341632,-0.023045593374330098
2025-08-15,2025-08-18,ml_selective_defensive_enhancement,GradientBoosting,10,0.0069615532497091836,0.6154620664426312,0.5868505571225422,0.009787500252255388,0.009787500252255388,0.009787500252255388,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,165531.94263645262,-0.01348365187303946,165887.7947471043,-0.01348365187303946
2025-08-18,2025-08-19,ml_selective_defensive_enhancement,GradientBoosting,10,0.0069615532497091836,0.6211349769055591,0.5833465969610873,0.015586487602755161,0.015586487602755161,0.015586487602755161,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,168112.00420821566,0.0,168473.4028033784,0.0
2025-08-19,2025-08-20,ml_selective_defensive_enhancement,GradientBoosting,10,0.0069615532497091836,0.6211349769055591,0.5833465969610873,0.007426842567008096,0.007426842567008096,0.007426842567008096,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,169360.5455970943,0.0,169724.62824272725,0.0
2025-08-20,2025-08-21,ml_selective_defensive_enhancement,GradientBoosting,10,0.0069615532497091836,0.6154620664426312,0.5868505571225422,0.005749221934290949,0.005749221934290949,0.005749221934290949,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,170334.23696064457,0.0,170700.41279820973,0.0
2025-08-21,2025-08-22,ml_selective_defensive_enhancement,GradientBoosting,10,0.0069615532497091836,0.6702605935302337,0.6035022704742525,-0.004484718616680428,-0.004484718616680428,-0.004484718616680428,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,169570.3358370891,-0.004484718616680428,169934.86947905857,-0.004484718616680317
2025-08-22,2025-08-25,ml_selective_defensive_enhancement,GradientBoosting,10,0.0069615532497091836,0.6381043191205785,0.6169153093638782,0.0026580827663569284,0.0026580827663569284,0.0026580827663569284,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,170021.06782446304,-0.0018385566035904466,170386.57042702398,-0.0018385566035903356
2025-08-25,2025-08-26,ml_selective_defensive_enhancement,GradientBoosting,10,0.0069615532497091836,0.6702605935302337,0.6049912248439852,0.009540487077212445,0.009540487077212445,0.009540487077212445,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,171643.15162489619,0.0,172012.14130031355,0.0
2025-08-26,2025-08-27,ml_selective_defensive_enhancement,GradientBoosting,10,0.0069615532497091836,0.643636608553431,0.6049912248439852,-0.03662402991211389,-0.03662402991211389,-0.03662402991211389,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,165356.8877055765,-0.03662402991211389,165712.3634920841,-0.03662402991211389
2025-08-27,2025-08-28,ml_selective_defensive_enhancement,GradientBoosting,10,0.004672721787472394,0.6361232481262452,0.5702237527904042,-0.004112893679947827,-0.004112893679947827,-0.004112893679947827,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,164676.7924071964,-0.04058629285090187,165030.8061595883,-0.040586292850901984
2025-08-28,2025-08-29,ml_selective_defensive_enhancement,GradientBoosting,10,-0.014537468106366233,0.647923768399766,0.611872973557233,-0.007210130006662707,-0.007210130006662707,-0.007210130006662707,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,163489.4513248603,-0.04750379040962105,163840.91259207332,-0.04750379040962116
2025-08-29,2025-09-01,ml_selective_defensive_enhancement,GradientBoosting,10,-0.02473054861279807,0.5941378909163578,0.5697802025699229,0.012874190409866149,0.012874190409866149,0.012874190409866149,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,165594.2456512211,-0.03524117284267869,165950.2316977099,-0.0352411728426788
2025-09-01,2025-09-02,ml_selective_defensive_enhancement,GradientBoosting,10,-0.022711695025623663,0.5993296791197424,0.6039833304598062,-0.009151264729091113,-0.009151264729091113,-0.009151264729091113,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,164078.84887165265,-0.044069936269722776,164431.57719559016,-0.04406993626972289
2025-09-02,2025-09-03,ml_selective_defensive_enhancement,GradientBoosting,10,-0.01698900146911522,0.5914799446720556,0.6067405804455228,-0.025995278778867092,-0.025995278778867092,-0.025995278778867092,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,159813.57345351845,-0.06891960476949144,160157.132506342,-0.06891960476949166
2025-09-03,2025-09-04,ml_selective_defensive_enhancement,GradientBoosting,10,-0.005226008717623664,0.6133328781997386,0.6062654712600242,0.009568527875000177,0.009568527875000177,0.009568527875000177,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,161342.75408591182,-0.060010536053862196,161689.60049310903,-0.06001053605386231
2025-09-04,2025-09-05,ml_selective_defensive_enhancement,GradientBoosting,10,0.02498821447730288,0.6130528621745536,0.5998296693515003,0.015958719201722316,0.015958719201722316,0.015958719201722316,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,163917.5777936014,-0.04500950814616833,164269.9594252172,-0.04500950814616844
2025-09-05,2025-09-08,ml_selective_defensive_enhancement,GradientBoosting,10,0.02498821447730288,0.6079225658990103,0.5998296693515003,0.019951227716111797,0.019951227716111797,0.019951227716111797,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,167187.93471483502,-0.02595627537647094,167547.34679262617,-0.02595627537647105
2025-09-08,2025-09-09,ml_selective_defensive_enhancement,GradientBoosting,10,0.02498821447730288,0.6131328534381952,0.5901315401915798,-0.004600445534187703,-0.004600445534187703,-0.004600445534187703,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,166418.7957272061,-0.03043731047951881,166776.55434930904,-0.03043731047951892
2025-09-09,2025-09-10,ml_selective_defensive_enhancement,GradientBoosting,10,0.02596894665119395,0.6325970156907387,0.5901315401915798,0.006228537635441844,0.006228537635441844,0.006228537635441844,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,167455.34145963792,-0.02439835277792024,167815.32839478302,-0.02439835277792035
2025-09-10,2025-09-11,ml_selective_defensive_enhancement,GradientBoosting,10,0.022969360890128472,0.6702164316727849,0.6193505413665578,0.007393407997260626,0.007393407997260626,0.007393407997260626,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,168693.4071203696,-0.017185331757207933,169056.0555857999,-0.017185331757208044
2025-09-11,2025-09-12,ml_selective_defensive_enhancement,GradientBoosting,10,0.028558393654598817,0.7217740446978721,0.6970795101132057,-0.003717781946777743,-0.003717781946777743,-0.003717781946777743,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,168066.24181683708,-0.020839222387829204,168427.54203434958,-0.020839222387829426
2025-09-12,2025-09-15,ml_selective_defensive_enhancement,GradientBoosting,10,0.022969360890128472,0.6483280179743243,0.6526809488441918,0.000616748325676042,0.000616748325676042,0.000616748325676042,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,168169.89639008028,-0.020235326617669247,168531.419438897,-0.02023532661766947
2025-09-15,2025-09-16,ml_selective_defensive_enhancement,GradientBoosting,10,0.022969360890128472,0.684706732906471,0.6758174200284263,0.015294455145280939,0.015294455145280939,0.015294455145280939,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,170741.9633272049,-0.005250359767692392,171109.01567407572,-0.005250359767692614
2025-09-16,2025-09-17,ml_selective_defensive_enhancement,GradientBoosting,10,0.03631701987859344,0.7372666073801349,0.7070880215207753,-0.00123031217960623,-0.00123031217960623,-0.00123031217960623,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,170531.89741015356,-0.006474212365729204,170898.49816805148,-0.006474212365729315
2025-09-17,2025-09-18,ml_selective_defensive_enhancement,GradientBoosting,10,0.028558393654598817,0.7372969509586471,0.6970795101132057,-0.02014086806672566,-0.02014086806672566,-0.02014086806672566,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,167097.23696324727,-0.02648468417536065,167456.4540636472,-0.026484684175360873
2025-09-18,2025-09-19,ml_selective_defensive_enhancement,GradientBoosting,10,0.031708719288014164,0.6423892887172945,0.6112594482437573,-0.008369436461244661,-0.008369436461244661,-0.008369436461244661,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,165698.72725563383,-0.03463245875520349,166054.93791133616,-0.03463245875520371
2025-09-19,2025-09-22,ml_selective_defensive_enhancement,GradientBoosting,10,0.022969360890128472,0.6272036684666104,0.5901315401915798,-0.006475216325797173,-0.006475216325797173,-0.006475216325797173,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,164625.79215174433,-0.04088342241866649,164979.69626639344,-0.040883422418666715
2025-09-22,2025-09-23,ml_selective_defensive_enhancement,GradientBoosting,10,0.022969360890128472,0.6343689639280905,0.5901315401915798,-0.013021439492002962,-0.013021439492002962,-0.013021439492002962,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,162482.12736041733,-0.05337250089941881,162831.42313405158,-0.05337250089941903
2025-09-23,2025-09-24,ml_selective_defensive_enhancement,GradientBoosting,10,0.010873723004076456,0.6739930284939036,0.6356147168293367,0.021545895523020997,0.021545895523020997,0.021545895523020997,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,165982.95030088307,-0.03297656370457913,166339.77196476268,-0.03297656370457924
2025-09-24,2025-09-25,ml_selective_defensive_enhancement,GradientBoosting,10,0.021538008544838907,0.6080029395798004,0.6085767484586415,-0.009056755446011477,-0.009056755446011477,-0.009056755446011477,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,164479.6833118005,-0.04173465847766833,164833.2733291325,-0.04173465847766855
2025-09-25,2025-09-26,ml_selective_defensive_enhancement,GradientBoosting,10,0.021538008544838907,0.5998464001856187,0.5964062596888113,0.003900180846374335,0.003900180846374335,0.003900180846374335,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,165121.1838222709,-0.03799725034691859,165476.15290461597,-0.03799725034691881
2025-09-26,2025-09-29,ml_selective_defensive_enhancement,GradientBoosting,10,0.014967344633091254,0.5624643625996966,0.5703056910377977,0.013346333514757225,0.013346333514757225,0.013346333514757225,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,167324.94621191444,-0.025158040807935156,167684.65283001994,-0.025158040807935267
2025-09-29,2025-09-30,ml_selective_defensive_enhancement,GradientBoosting,10,0.017073332982681204,0.6344924309728786,0.6537590436382997,0.00018123105311707022,0.00018123105311707022,0.00018123105311707022,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,167355.27068812918,-0.024981369173048162,167715.0424962439,-0.024981369173048162
2025-09-30,2025-10-09,ml_selective_defensive_enhancement,GradientBoosting,10,0.017073332982681204,0.6316373545708891,0.6368534077826382,-0.0004035778411055624,-0.0004035778411055624,-0.0004035778411055624,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,167287.72980928724,-0.02537486508711495,167647.35642147233,-0.02537486508711506
2025-10-09,2025-10-10,ml_selective_defensive_enhancement,GradientBoosting,10,0.017073332982681204,0.633188021339133,0.6280873083474917,0.008160507559840324,0.008160507559840324,0.008160507559840324,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,168652.88259306445,-0.01742142930564794,169015.443940937,-0.01742142930564805
2025-10-10,2025-10-13,ml_selective_defensive_enhancement,GradientBoosting,10,0.023237662987147252,0.6543686664423453,0.6410306943479405,-0.0010886319688384605,-0.0010886319688384605,-0.0010886319688384605,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,168469.2816734369,-0.018491095749601283,168831.44832543546,-0.018491095749601616
2025-10-13,2025-10-14,ml_selective_defensive_enhancement,GradientBoosting,10,0.0142922992202141,0.618693011169976,0.6381527049528941,-0.0027670914121984413,-0.0027670914121984413,-0.0027670914121984413,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,168003.1117708991,-0.02120702060954882,168364.2762746651,-0.021207020609549154
2025-10-14,2025-10-15,ml_selective_defensive_enhancement,GradientBoosting,10,0.008495981194734027,0.621830299838576,0.6172061386182186,0.010024285386104781,0.010024285386104781,0.010024285386104781,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,169687.22290904424,-0.011395320450223179,170052.00782886735,-0.011395320450223512
2025-10-15,2025-10-16,ml_selective_defensive_enhancement,GradientBoosting,10,0.008495981194734027,0.6642540409294524,0.6172061386182186,-0.011503925891387823,-0.011503925891387823,-0.011503925891387823,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,167735.1536719832,-0.022768155419643055,168095.74213312237,-0.022768155419643277
2025-10-16,2025-10-17,ml_selective_defensive_enhancement,GradientBoosting,10,0.008495981194734027,0.6174933527210101,0.6172061386182186,-0.011059285263490093,-0.011059285263490093,-0.011059285263490093,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,165880.1227588094,-0.03357564115742373,166236.7233692941,-0.03357564115742406
2025-10-17,2025-10-20,ml_selective_defensive_enhancement,GradientBoosting,10,0.007319154770393304,0.5433053570203472,0.5496042917456668,0.021596459476932006,0.021596459476932006,0.021596459476932006,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,169462.54610799853,-0.012704296654160063,169826.848029117,-0.012704296654160396
2025-10-20,2025-10-21,ml_selective_defensive_enhancement,GradientBoosting,10,0.01682658561100767,0.6222520929360006,0.6249465899161692,0.022724388902806814,0.022724388902806814,0.022724388902806814,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,173313.4789102165,0.0,173686.05936986854,0.0
2025-10-21,2025-10-22,ml_selective_defensive_enhancement,GradientBoosting,10,0.022990915615473728,0.6410684456439605,0.6421098103920003,0.006214578730457054,0.006214578730457054,0.006214578730457054,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,174390.54916995345,0.0,174765.4450602054,0.0
2025-10-22,2025-10-23,ml_selective_defensive_enhancement,GradientBoosting,10,0.01839763168371014,0.6428089248826451,0.6412977637181323,0.007061445802178268,0.007061445802178268,0.007061445802178268,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,175621.9985813292,0.0,175999.5417785916,0.0
2025-10-23,2025-10-24,ml_selective_defensive_enhancement,GradientBoosting,10,0.01682658561100767,0.654885335838314,0.6344099800952947,0.003850518870368136,0.003850518870368136,0.003850518870368136,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,176298.23440091836,0.0,176677.23133538623,0.0
2025-10-24,2025-10-27,ml_selective_defensive_enhancement,GradientBoosting,10,0.01839763168371014,0.6791756818784551,0.6432511011281163,0.0016903566793324831,0.0016903566793324831,0.0016903566793324831,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,176596.24129899248,0.0,176975.87887345997,0.0
2025-10-27,2025-10-28,ml_selective_defensive_enhancement,GradientBoosting,10,0.022061753690224502,0.6681956607610423,0.6340388594045414,0.004242956894492833,0.004242956894492833,0.004242956894492833,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,177345.53153855357,0.0,177726.77989888506,0.0
2025-10-28,2025-10-29,ml_selective_defensive_enhancement,GradientBoosting,10,0.017468469758460916,0.6798520462278183,0.6432124762523205,-0.012340881287219774,-0.012340881287219774,-0.012340881287219774,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,175156.9313870174,-0.012340881287219774,175533.4748065931,-0.012340881287219663
2025-10-29,2025-10-30,ml_selective_defensive_enhancement,GradientBoosting,10,0.015897423685758447,0.6705086725226969,0.6432124762523205,-0.007723059004989152,-0.007723059004989152,-0.007723059004989152,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,173804.18407078262,-0.01996863093785417,174177.81942331098,-0.01996863093785417
2025-10-30,2025-10-31,ml_selective_defensive_enhancement,GradientBoosting,10,0.017073332982681204,0.6835264629442961,0.6574258245548595,0.01798519500747875,0.01798519500747875,0.01798519500747875,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,176930.08621441136,-0.002342575651825163,177310.44147161665,-0.002342575651825052
2025-10-31,2025-11-03,ml_selective_defensive_enhancement,GradientBoosting,10,0.023237662987147252,0.6926355044702234,0.6484179012699892,0.014004319089064632,0.014004319089064632,0.014004319089064632,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,179407.8715982137,0.0,179793.5534718081,0.0
2025-11-03,2025-11-04,ml_selective_defensive_enhancement,GradientBoosting,10,0.021002610344229997,0.6977592606533822,0.6813055831536885,0.0025384532644940894,0.0025384532644940894,0.0025384532644940894,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,179863.29009554812,0.0,180249.9510045536,0.0
2025-11-04,2025-11-05,ml_selective_defensive_enhancement,GradientBoosting,10,0.01964618062609877,0.7036596539636466,0.6797098287565846,0.011722114762691582,0.011722114762691582,0.011722114762691582,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,181971.6682236434,0.0,182362.8616161985,0.0
2025-11-05,2025-11-06,ml_selective_defensive_enhancement,GradientBoosting,10,0.01964618062609877,0.6977592606533822,0.6813055831536885,0.0011922616612887182,0.0011922616612887182,0.0011922616612887182,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,182188.62606710722,0.0,182580.2858645464,0.0
2025-11-06,2025-11-07,ml_selective_defensive_enhancement,GradientBoosting,10,0.016858607252019344,0.6906444165752509,0.6817470003057686,0.001216565261009217,0.001216565261009217,0.001216565261009217,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,182410.27042053145,0.0,182802.40669767433,0.0
2025-11-07,2025-11-10,ml_selective_defensive_enhancement,GradientBoosting,10,0.015502177533888125,0.7063256073959249,0.6817470003057686,0.007901088288767566,0.007901088288767566,0.007901088288767566,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,183851.51007190204,0.0,184246.74465239185,0.0
2025-11-10,2025-11-11,ml_selective_defensive_enhancement,GradientBoosting,10,0.007820164605684734,0.6663280683569235,0.6211412347912078,0.008077563805556576,0.008077563805556576,0.008077563805556576,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,185336.58237525576,0.0,185735.00948828764,0.0
2025-11-11,2025-11-12,ml_selective_defensive_enhancement,GradientBoosting,10,0.007820164605684734,0.6663280683569235,0.6211412347912078,-0.0028454728274450725,-0.0028454728274450725,-0.0028454728274450725,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,184809.21216617545,-0.0028454728274449614,185206.50556568347,-0.0028454728274450725
2025-11-12,2025-11-13,ml_selective_defensive_enhancement,GradientBoosting,10,0.007186197906490784,0.6663280683569235,0.6211412347912078,0.009111209562294942,0.009111209562294942,0.009111209562294942,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,186493.0476272641,0.0,186893.96085019276,0.0
2025-11-13,2025-11-14,ml_selective_defensive_enhancement,GradientBoosting,10,0.007820164605684734,0.6973712332259856,0.6742182773033604,0.00898016381592659,0.00898016381592659,0.00898016381592659,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,188167.78574548833,0.0,188572.29923483485,0.0
2025-11-14,2025-11-17,ml_selective_defensive_enhancement,GradientBoosting,10,0.007820164605684734,0.6868942930273559,0.6742182773033604,0.008558879287863697,0.008558879287863697,0.008558879287863697,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,189778.29110954856,0.0,190186.2667810207,0.0
2025-11-17,2025-11-18,ml_selective_defensive_enhancement,GradientBoosting,10,0.007820164605684734,0.682899544357097,0.6742182773033604,-0.007466502422981636,-0.007466502422981636,-0.007466502422981636,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,188361.3110391498,-0.007466502422981747,188766.2405592824,-0.007466502422981636
2025-11-18,2025-11-19,ml_selective_defensive_enhancement,GradientBoosting,10,0.007820164605684734,0.6763827711910821,0.6723489151371711,-0.020792719694175732,-0.020792719694175732,-0.020792719694175732,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,184444.7670974853,-0.028103973225180434,184841.27703160988,-0.028103973225180434
2025-11-19,2025-11-20,ml_selective_defensive_enhancement,GradientBoosting,10,0.008220772792495112,0.6456806241921851,0.6335561669117328,-0.00631482032281061,-0.00631482032281061,-0.00631482032281061,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,183280.03153378205,-0.03424132200671692,183674.0375789164,-0.03424132200671692
2025-11-20,2025-11-21,ml_selective_defensive_enhancement,GradientBoosting,10,0.006825253417740078,0.5991789000975571,0.5806907601595203,-0.04816526180892722,-0.04816526180892722,-0.04816526180892722,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,174452.300830609,-0.08075734157650682,174827.32947142515,-0.08075734157650682
2025-11-21,2025-11-24,ml_selective_defensive_enhancement,GradientBoosting,10,-0.01239420058786327,0.6202295982591599,0.6272672040748001,0.021996984896035743,0.021996984896035743,0.021996984896035743,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,178289.72545705858,-0.0605367747033736,178673.00359722236,-0.0605367747033736
2025-11-24,2025-11-25,ml_selective_defensive_enhancement,GradientBoosting,10,-0.0071374361443612535,0.6376327873213594,0.623661653360566,0.017752275278553498,0.017752275278553498,0.017752275278553498,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,181454.77374271,-0.04385916491383013,181844.85594192622,-0.04385916491383013
2025-11-25,2025-11-26,ml_selective_defensive_enhancement,GradientBoosting,10,0.006726298286412419,0.6215158786557539,0.5998815506050011,-0.009817460860053306,-0.009817460860053306,-0.009817460860053306,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,179673.34860362113,-0.05324604013898726,180059.60118611433,-0.05324604013898726
2025-11-26,2025-11-27,ml_selective_defensive_enhancement,GradientBoosting,10,0.009005946376302651,0.6215158786557539,0.6127903271431274,0.012026028265309074,0.012026028265309074,0.012026028265309074,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,181834.105372451,-0.04186035025740542,182225.00303941884,-0.04186035025740542
2025-11-27,2025-11-28,ml_selective_defensive_enhancement,GradientBoosting,10,0.006726298286412419,0.6215158786557539,0.6127903271431274,0.01752298014982001,0.01752298014982001,0.01752298014982001,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,185020.38079145274,-0.02507088819421044,185418.12815047946,-0.02507088819421044
2025-11-28,2025-12-01,ml_selective_defensive_enhancement,GradientBoosting,10,0.0162246405528254,0.6633930190576776,0.663892535902882,-0.00018326779895372347,-0.00018326779895372347,-0.00018326779895372347,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,184986.4725135035,-0.025249561306667,185384.1469782472,-0.02524956130666689
2025-12-01,2025-12-02,ml_selective_defensive_enhancement,GradientBoosting,10,0.021072313118727662,0.7326881782718722,0.6917880421405932,-0.0034156649667822503,-0.0034156649667822503,-0.0034156649667822503,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,184354.6207000105,-0.028578982231467487,184750.9368420168,-0.028578982231467487
2025-12-02,2025-12-03,ml_selective_defensive_enhancement,GradientBoosting,10,0.021072313118727662,0.7326881782718722,0.6911500037185132,-0.008846566796364419,-0.008846566796364419,-0.008846566796364419,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,182723.71523376944,-0.03717272315254905,183116.52533855298,-0.03717272315254905
2025-12-03,2025-12-04,ml_selective_defensive_enhancement,GradientBoosting,10,0.018057401709593194,0.6650915699627622,0.6626038841096953,-0.017496507336855704,-0.017496507336855704,-0.017496507336855704,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,179526.68840956426,-0.054018837666035324,179912.62570946745,-0.054018837666035435
2025-12-04,2025-12-05,ml_selective_defensive_enhancement,GradientBoosting,10,0.018057401709593194,0.6842088249775227,0.6626038841096953,0.017140110653679708,0.017140110653679708,0.017140110653679708,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,182603.79571419288,-0.037804615867334634,182996.3480221218,-0.037804615867334634
