factor,horizon,corr_with_forward_return,corr_with_big_up,corr_with_big_down,mean_when_big_up,mean_when_big_down,difference_big_up_down,missing_rate,max_abs_tail_corr
m5_intraday_trend_consistency,20,0.11320045689109796,0.08508897388780398,-0.06695551399110405,0.5251283932501835,0.5022211830722468,0.02290721017793662,0.8446194225721785,0.08508897388780398
m5_positive_bar_ratio,20,0.11320045689109796,0.08508897388780398,-0.06695551399110405,0.5251283932501835,0.5022211830722468,0.02290721017793662,0.8446194225721785,0.08508897388780398
ma_slope_120,10,-0.09296892251374726,-0.08487037030289159,0.06895092610082243,0.0027818931122467775,0.004364604981838724,-0.0015827118695919467,0.03342036553524804,0.08487037030289159
m5_negative_bar_ratio_mean_5,1,-0.11082386354622932,-0.045153392320385614,0.08474328062845153,0.48195813873032345,0.4924564796905222,-0.010498340960198749,0.8373180873180873,0.08474328062845153
m5_open_30m_range,1,-0.030965947089576097,0.0847308996743439,0.0679722038677044,0.018070197440696163,0.017874581728362045,0.00019561571233411845,0.8362785862785863,0.0847308996743439
m5_last_hour_return_std_5,3,0.05412885974094554,0.08469071314638975,0.020786988458823326,0.007265392172047086,0.0068342656089074765,0.00043112656313960915,0.8381893860561914,0.08469071314638975
upper_shadow,3,0.03653233322168634,0.08461146080938019,-0.013882607618075705,0.003139507027847127,0.002628324429016047,0.00051118259883108,0.0,0.08461146080938019
m5_intraday_slope_rank_20,20,0.1237092011180358,0.0845865689530324,-0.08423693018150714,0.544156309680557,0.4786516853932584,0.06550462428729853,0.8467191601049868,0.0845865689530324
m5_negative_bar_ratio_mean_5,20,-0.07444303148244664,-0.0549241745466334,0.08452862617937358,0.48162142333088775,0.493806146572104,-0.012184723241216222,0.8456692913385827,0.08452862617937358
ret_20,5,-0.04670220490671148,-0.084528211077962,0.02975064038684838,0.013201550784134593,0.02717319895039775,-0.013971648166263156,0.010416666666666666,0.084528211077962
ma_slope_120,5,-0.07596764114901038,-0.08440924392130936,0.05920178005202428,0.0027688449597700624,0.004215383610086261,-0.0014465386503161983,0.03333333333333333,0.08440924392130936
ma_spread_10_20,20,-0.1147777951770782,-0.0843700264000444,0.020804197908760196,0.0021515365611903745,0.0057973744296840254,-0.003645837868493651,0.004724409448818898,0.0843700264000444
ma_slope_10,3,-0.040967220459431394,-0.08429176595294957,-0.007146749972821301,0.001932326948385078,0.004894650143106311,-0.0029623231947212333,0.004682622268470343,0.08429176595294957
stoch_d,1,0.03356244792754498,-0.08428198685696234,-0.05807708867329138,60.530579087629,61.356350998237204,-0.8257719106082035,0.004158004158004158,0.08428198685696234
trend_slope_20,5,-0.0542957025158223,-0.08422258963416307,0.023631781913955534,0.0004206838007929419,0.0011445811211126626,-0.0007238973203197207,0.0046875,0.08422258963416307
m5_intraday_trend_consistency_mean_5,1,0.11340567961192549,0.048690015821302085,-0.08417723804966044,0.5171423629129908,0.5064603481624759,0.01068201475051489,0.8373180873180873,0.08417723804966044
m5_positive_bar_ratio_mean_5,1,0.11340567961192549,0.048690015821302085,-0.08417723804966044,0.5171423629129908,0.5064603481624759,0.01068201475051489,0.8373180873180873,0.08417723804966044
volume_abnormality_20,5,0.0948170805797137,0.04365398888962226,-0.08402292846527383,0.09665594146870649,-0.12419588572106864,0.22085182718977514,0.0046875,0.08402292846527383
ma_slope_5,10,-0.054344827982308545,-0.08400416734558182,-0.007869701075652307,0.0018500364087211721,0.005402597844076653,-0.0035525614353554805,0.004699738903394256,0.08400416734558182
volume_price_confirmation_10,3,-0.027246694642097287,-0.08387418176090122,-0.0015825903067884348,0.005517165838638468,0.011148122625320795,-0.005630956786682327,0.002081165452653486,0.08387418176090122
m5_net_amount_pressure_rank_20,10,0.06774318653744935,0.05377930008341863,-0.08386531159352685,0.5469565217391305,0.4895937848383501,0.057362736900780364,0.8422976501305482,0.08386531159352685
m5_net_volume_pressure_rank_20,10,0.06774318653744935,0.05377930008341863,-0.08386531159352685,0.5469565217391305,0.4895937848383501,0.057362736900780364,0.8422976501305482,0.08386531159352685
m5_close_30m_buy_pressure_z_20,1,-0.027493726102214427,-0.08349060368451167,0.009457047864885186,-0.0955099334296093,0.01903839703716656,-0.11454833046677586,0.8383575883575883,0.08349060368451167
drawdown_speed_60,10,-0.056649106452546914,-0.08346423321319173,-0.01740770497406796,-0.0035722489202590075,-0.0006808804802837309,-0.0028913684399752768,0.017754569190600523,0.08346423321319173
m5_close_30m_sell_pressure,1,0.032738788504430315,0.0834034936356389,-0.009884281018654139,0.00020923530834451363,0.0001638189122845067,4.541639606000692e-05,0.8362785862785863,0.0834034936356389
m5_midday_reversal_mean_5,3,0.029740393875136908,-0.0833314932109273,0.029418109830639572,7.301479004263653e-05,0.0004520805808956698,-0.0003790657908530333,0.8381893860561914,0.0833314932109273
breakout_low_prior_20,5,0.13009544431270176,0.08319624950902249,-0.052797133192084636,0.09532217914300228,0.08021264345628253,0.015109535686719758,0.005208333333333333,0.08319624950902249
m5_morning_afternoon_spread,1,0.14685357410351144,0.04422577822589025,-0.08316341525717452,0.0019325839834594299,-0.0013793900845926893,0.003311974068052119,0.8362785862785863,0.08316341525717452
ma_slope_60,10,-0.08700245839748907,-0.08315641627359596,0.07847311025848239,0.003129212906340518,0.005748314080872499,-0.002619101174531981,0.017754569190600523,0.08315641627359596
ma_spread_20_60,3,-0.05523966037935811,-0.08301408655160768,0.029649760649047504,0.011865115949545573,0.020332455919849328,-0.008467339970303755,0.015088449531737774,0.08301408655160768
ret_10,5,-0.038628223417174055,-0.08281885591485114,-0.013542661060837704,0.005177410736899543,0.010725048889791111,-0.005547638152891569,0.005208333333333333,0.08281885591485114
atr_20,20,0.1650591486983385,0.08268822608775585,0.05125809863275194,37.74829179810725,37.62005942028986,0.12823237781739039,0.004724409448818898,0.08268822608775585
bull_low_vol_regime,20,0.005129222966425846,-0.08251371726458152,-0.008459086269701679,0.3943217665615142,0.43768115942028984,-0.04335939285877566,0.0,0.08251371726458152
ret_mean_3,1,0.08736818046205115,-0.01776422378133,-0.0824929040539774,0.0008603062040389328,-0.00026262322767231294,0.0011229294317112457,0.0010395010395010396,0.0824929040539774
volatility_ratio_5_20,5,0.05768509702719912,0.08227932226559026,-0.06522357380321643,0.9593683567008716,0.8796379423434767,0.07973041435739492,0.005208333333333333,0.08227932226559026
drawdown_speed_120,10,-0.07076857847160989,-0.08221428796828396,-0.0007421491493604067,-0.0031431563877377844,0.0007119727634778695,-0.003855129151215654,0.03342036553524804,0.08221428796828396
trend_slope_20,3,-0.041917801980172316,-0.08208523459868795,0.0017210520183406118,0.00040400754924331794,0.0009581442362441797,-0.0005541366870008618,0.004682622268470343,0.08208523459868795
ret_3,1,0.08644862599273044,-0.017070081568527504,-0.08206165348343357,0.0026861475793551024,-0.0006844686606613207,0.0033706162400164233,0.0015592515592515593,0.08206165348343357
m5_close_30m_sell_pressure_rank_20,10,-0.04588471935420286,0.0035670517049896026,0.08192668182818971,0.5317391304347826,0.5621182712215321,-0.030379140786749526,0.8422976501305482,0.08192668182818971
m5_longest_up_streak,20,0.08770582545113502,0.04545702950597345,-0.08189517737638316,5.706896551724138,5.318681318681318,0.38821523304281946,0.8446194225721785,0.08189517737638316
m5_intraday_range_std_5,3,0.06869407913648297,0.08180041178757527,0.06153138830478358,0.011864358596559937,0.01168703293665463,0.0001773256599053065,0.8381893860561914,0.08180041178757527
volume_abnormality_20,10,0.09947454008232115,0.08146783904725749,-0.06916361796363571,0.15789057006142415,-0.101976250536891,0.2598668205983151,0.004699738903394256,0.08146783904725749
ma_slope_10,5,-0.046766409390994496,-0.08135880780161518,-0.0014329633417811288,0.0022788817446485993,0.005317601850290502,-0.0030387201056419027,0.0046875,0.08135880780161518
m5_volume_profile_change_5,10,-0.05713701281861471,-0.04035473620706512,0.08112370425236222,-0.0017846037270507133,0.004002902679628225,-0.005787506406678938,0.8412532637075718,0.08112370425236222
m5_large_volume_bar_return,5,0.17995466167888785,0.037304411559365376,-0.08077886491490537,5.2986957534224305e-05,-0.00018956918087368035,0.00024255613840790466,0.8380208333333333,0.08077886491490537
ret_60,5,-0.06632420151592194,-0.0806058807434698,0.074972243459596,0.0468445339980953,0.07955778773896822,-0.03271325374087292,0.03125,0.0806058807434698
m5_large_amount_bar_return,5,0.17988419065752306,0.03720430987029379,-0.08058318807865668,5.2986957534224305e-05,-0.0001889729994373232,0.0002419599569715475,0.8380208333333333,0.08058318807865668
m5_midday_reversal,5,0.03889138630087513,-0.02660190210276036,0.08053796534093031,7.997352385692897e-05,0.0012743891883796254,-0.0011944156645226963,0.8380208333333333,0.08053796534093031
ret_mean_60,3,-0.04771916017726356,-0.08044677419937481,0.03337808354867048,0.0007896482111623449,0.0011469702167816738,-0.0003573220056193289,0.015608740894901144,0.08044677419937481
drawdown_speed_120,3,0.005849250693073125,-0.08032956122985542,-0.0005465950422222193,-0.0034918208243258516,0.0005016214512102081,-0.00399344227553606,0.03329864724245578,0.08032956122985542
up_volume_ratio_10,10,-0.030309678064603024,-0.0802762490462349,0.0018565573044028699,0.5595336575860934,0.5769906281645965,-0.01745697057850304,0.0020887728459530026,0.0802762490462349
m5_daily_intraday_gap,3,-0.10532564937127863,-0.0592050943241718,0.08023694579179588,-0.00024375989001834876,0.001327781077172117,-0.001571540967190466,0.8371488033298647,0.08023694579179588
m5_open_shock_reversal,10,0.0928930349421717,0.039357591812120674,-0.08022075508585146,0.001850678341913314,-0.0012631063389075777,0.0031137846808208915,0.8402088772845953,0.08022075508585146
m5_open_30m_amount_share,10,0.006887709555973935,-0.03149258128993456,0.08016458481089844,0.3206727227057353,0.32672097327533883,-0.006048250569603508,0.8402088772845953,0.08016458481089844
m5_open_30m_volume_share,10,0.006890025697070871,-0.031492947614606824,0.08016346134017929,0.32067569651884836,0.32672402786574567,-0.0060483313468973066,0.8402088772845953,0.08016346134017929
volume_ratio_60,10,0.10267916917021755,0.08005253303772566,-0.012983502827517797,0.060715750329991235,0.026140124106998532,0.034575626222992706,0.015143603133159269,0.08005253303772566
m5_afternoon_return_mean_5,10,-0.0009777641423144195,-0.04780958643069642,-0.08002228236725728,-0.0003135909995054472,-0.0005842739663372545,0.00027068296683180733,0.8412532637075718,0.08002228236725728
m5_intraday_min_return,1,0.10366426606373479,-0.038382947570212995,-0.07998496844929359,-0.015260878568297045,-0.016375701670786034,0.0011148231024889887,0.8362785862785863,0.07998496844929359
stoch_k,10,0.0037480785680637776,-0.0798704250226345,-0.017965601914654104,61.10632016500092,63.35253827473639,-2.246218109735466,0.0036553524804177544,0.0798704250226345
ret_median_3,1,0.0677541180241909,-0.00603140872770692,-0.07984802735196571,0.0016801443282718743,0.00029131278706906975,0.0013888315412028045,0.0010395010395010396,0.07984802735196571
close_position_20,20,-0.060988848763744816,-0.07981145631775972,-0.0023789782913564645,0.6203306073938601,0.6491648284733357,-0.02883422107947553,0.004724409448818898,0.07981145631775972
m5_intraday_trend_consistency,1,0.15387066765442048,0.036566464155837704,-0.07947219614314248,0.5185953987199446,0.501709726443769,0.016885672276175656,0.8362785862785863,0.07947219614314248
m5_positive_bar_ratio,1,0.15387066765442048,0.036566464155837704,-0.07947219614314248,0.5185953987199446,0.501709726443769,0.016885672276175656,0.8362785862785863,0.07947219614314248
upper_shadow,20,0.13629229470556675,0.07944463938417953,-0.042934689505031,0.003085265071764364,0.002403397228981813,0.0006818678427825513,0.0,0.07944463938417953
m5_intraday_min_return,5,0.016123869949150587,-0.07943540657657412,-0.04715071649649961,-0.016246719695698134,-0.015581999980347526,-0.000664719715350608,0.8380208333333333,0.07943540657657412
up_day_ratio_10,10,-0.033929804921906045,-0.0790146787382267,-0.0005559149575277337,0.560586319218241,0.5769784172661871,-0.01639209804794617,0.0020887728459530026,0.0790146787382267
bollinger_position,1,0.054056304956556785,-0.07893796760006432,-0.07536445294427498,0.5480128963101936,0.5465783526458587,0.0014345436643348197,0.004677754677754678,0.07893796760006432
m5_morning_return,5,0.10801654070565885,0.03901167095494877,-0.07883116626445291,0.0017457170422631244,-0.0015630818090058127,0.0033087988512689372,0.8380208333333333,0.07883116626445291
m5_high_time_ratio,3,0.14425250323794986,0.0788166165344323,-0.07539232057316787,0.43696581196581197,0.35793650793650794,0.07902930402930403,0.8371488033298647,0.0788166165344323
breakout_low_prior_20,3,0.12696725571651168,0.07879050783066836,-0.039452254446941226,0.0948376322214765,0.08171762244849508,0.013120009772981417,0.005202913631633715,0.07879050783066836
m5_intraday_min_return,3,0.09689009885308247,-0.036699880758601325,-0.0787607319925865,-0.015219634167112557,-0.016403190796793667,0.0011835566296811099,0.8371488033298647,0.0787607319925865
stoch_k,1,0.04789301871919248,-0.07519300273974877,-0.07866777372684029,60.67410907100126,60.22417602218541,0.4499330488158506,0.0036382536382536385,0.07866777372684029
m5_morning_return,1,0.16033546715824049,0.04297371625077837,-0.07849739331190975,0.0017610895357345246,-0.0013944423772823944,0.003155531913016919,0.8362785862785863,0.07849739331190975
m5_negative_bar_ratio,1,-0.15226401768897008,-0.035668383108607635,0.07803585176927956,0.4803667185608026,0.4969604863221884,-0.016593767761385825,0.8362785862785863,0.07803585176927956
m5_close_30m_sell_pressure_rank_20,5,-0.056469460799804916,0.016065675760845863,-0.07796515287977164,0.5364060963618487,0.502139615244594,0.03426648111725461,0.8401041666666667,0.07796515287977164
m5_down_amount_share,10,-0.04736975191230902,-0.04299434034808535,0.07751162914943568,0.4236840244706707,0.44249728768145674,-0.018813263210786024,0.8402088772845953,0.07751162914943568
ma_slope_120,1,-0.03438354835520654,-0.07743414529748932,-0.012081095038170394,0.002823299174974881,0.0034433924494273,-0.0006200932744524191,0.033264033264033266,0.07743414529748932
ma_ratio_10,10,-0.05221943097016032,-0.07731801974089776,-0.01864265229114687,0.0015108184452868048,0.0037989744384691135,-0.002288155993182309,0.0020887728459530026,0.07731801974089776
m5_last_hour_return,5,0.02292076775633357,-0.02462764512697839,0.07718257594208477,-1.1266281737155673e-05,0.0011827710405802802,-0.001194037322317436,0.8380208333333333,0.07718257594208477
m5_volume_return_corr_rank_20,3,0.11251595767421962,0.0771811043125916,-0.06211911438357815,0.5452214452214452,0.49150394189356894,0.05371750332787628,0.8392299687825182,0.0771811043125916
m5_volume_profile_change_5,20,-0.05221262135182784,-0.07715877672688255,0.04522537726721118,-0.0033279217144008932,0.0021354841884130443,-0.0054634059028139375,0.8456692913385827,0.07715877672688255
m5_negative_bar_ratio,20,-0.10763293546417886,-0.07715079390734904,0.062087954463278076,0.47487160674981654,0.4959083469721767,-0.02103674022236013,0.8446194225721785,0.07715079390734904
m5_last_hour_volume_share_mean_5,3,-0.06838846056031285,-0.07681780935882497,-0.02547131370003961,0.2245853507939541,0.2254345982321587,-0.0008492474382045812,0.8381893860561914,0.07681780935882497
m5_large_volume_bar_return_z_20,5,0.17361181040283438,0.06783540988855187,-0.0765463455762873,0.045423476203332175,-0.15789055450127654,0.2033140307046087,0.8401041666666667,0.0765463455762873
stoch_j,3,0.07582007219229674,-0.04006435053477655,-0.07638437885970742,61.44054987316778,58.43058786125448,3.009962011913302,0.004162330905306972,0.07638437885970742
trend_slope_60,5,-0.06376009833113054,-0.0761771956660796,0.07092302283199572,0.0006089650095467971,0.0011390826556541619,-0.0005301176461073647,0.015104166666666667,0.0761771956660796
close_to_low,1,0.08404002185865767,0.07597944104202356,-0.03402039367691251,0.012174105887017552,0.01046258444051704,0.0017115214465005125,0.0,0.07597944104202356
m5_low_time_ratio,3,-0.10478700976429493,-0.07559043956980334,0.058707541968950554,0.3206908831908831,0.38968253968253974,-0.06899165649165662,0.8371488033298647,0.07559043956980334
m5_close_30m_buy_pressure_rank_20,20,0.05419147141666624,0.07529969471347943,-0.04930832865368769,0.5475107647414682,0.499063670411985,0.04844709432948319,0.8467191601049868,0.07529969471347943
m5_afternoon_return_mean_5,3,0.16649338147348275,-0.011073609817816597,0.07526081854318448,-0.00017853114442878913,0.00036133364644701856,-0.0005398647908758077,0.8381893860561914,0.07526081854318448
ma_spread_10_20,5,-0.03599516279257844,-0.07524478329687545,0.015609674391476851,0.00227224908389273,0.005454379863523275,-0.003182130779630545,0.0046875,0.07524478329687545
m5_morning_afternoon_spread,3,0.09119188796252618,0.0705934868667338,-0.07502783223774427,0.002611817235867434,-0.001277191390140092,0.0038890086260075256,0.8371488033298647,0.07502783223774427
breakout_low_prior_20,20,0.10952987339310628,0.0750192789914053,-0.03423703175829227,0.09313243497652139,0.08067740003410455,0.012455034942416843,0.005249343832020997,0.0750192789914053
macd_signal,5,-0.07256271500969788,-0.07501492514395548,0.0448103211763707,8.067469239744922,15.627731717410862,-7.56026247766594,0.0171875,0.07501492514395548
ma_spread_5_20,20,-0.12270558088466064,-0.0749540379467843,0.0024295604059451827,0.0038807345028075324,0.007567772269454114,-0.0036870377666465815,0.004724409448818898,0.0749540379467843
ret_mean_10,3,-0.021157416354667568,-0.07493991589104589,-0.022102938402586397,0.0005055757950606284,0.0009250662572460373,-0.0004194904621854089,0.0026014568158168575,0.07493991589104589
m5_afternoon_return_mean_5,1,0.15169928676459132,0.031076499600463218,-0.07489044529539644,4.8785706137607095e-05,-0.0005750703445457676,0.0006238560506833747,0.8373180873180873,0.07489044529539644
ret_60,20,-0.09521838319061841,-0.07457300354437943,0.0719112243776574,0.046436220960179825,0.0779145082876998,-0.03147828732751998,0.031496062992125984,0.07457300354437943
ma_ratio_10,3,-0.0063057012960508405,-0.07455962603027777,-0.009375554532300724,0.0012163490103469792,0.004143664455726043,-0.0029273154453790637,0.002081165452653486,0.07455962603027777
rsi_6,1,0.049695792805150116,-0.07319880343461048,-0.07446411980164036,53.815867072550255,53.61058856058252,0.20527851196773383,0.0031185031185031187,0.07446411980164036
m5_bar_return_autocorr,1,-0.05076386894964431,-0.05241061735039135,0.07408553651853406,0.06940042902756735,0.10128084771365807,-0.03188041868609072,0.8362785862785863,0.07408553651853406
ma_slope_120,20,-0.0983040963430266,-0.07397863411667054,0.06319066987154956,0.0028685525555531034,0.004307582614820833,-0.0014390300592677296,0.03359580052493438,0.07397863411667054
down_day_volume_ratio_20,3,0.0043812297454895715,0.07382587019544386,-0.009400299785712753,0.43425503146431543,0.4206759866223445,0.013579044841970922,0.004682622268470343,0.07382587019544386
up_day_volume_ratio_20,3,-0.004614918503346417,-0.07382587019544384,0.009400299785712737,0.5657449685356846,0.5793240133776554,-0.013579044841970811,0.004682622268470343,0.07382587019544384
up_volume_ratio_20,3,-0.004614918503346417,-0.07382587019544384,0.009400299785712737,0.5657449685356846,0.5793240133776554,-0.013579044841970811,0.004682622268470343,0.07382587019544384
tail_return_ratio_20,10,-0.01827473864016427,-0.07380205298266683,0.007268332388323584,1.267623147808749,1.4253315236976623,-0.1577083758889133,0.05796344647519582,0.07380205298266683
ma_slope_10,10,-0.03403896785307662,-0.07375160565832162,0.007075693662908897,0.002859936465183542,0.005907114427688203,-0.0030471779625046613,0.004699738903394256,0.07375160565832162
amount_ratio_5,10,0.08151679058498955,0.07362104691489706,-0.0537608353515549,0.015006120981880304,-0.008295687140797293,0.023301808122677597,0.0010443864229765013,0.07362104691489706
m5_morning_return,10,0.011163337356944301,0.04285391571799857,-0.07355207570779625,0.0019616527395609562,-0.0013103083440748607,0.003271961083635817,0.8402088772845953,0.07355207570779625
m5_close_30m_buy_pressure_rank_20,1,-0.018422833066340384,-0.07342079599563474,0.027862815057451782,0.49104996178166915,0.5277959807776321,-0.03674601899596297,0.8383575883575883,0.07342079599563474
volume_abnormality_10,5,0.07126808558435713,0.020208214506748364,-0.07335884758314785,0.04497735833233184,-0.1089997102663351,0.15397706859866694,0.0020833333333333333,0.07335884758314785
ret_10,3,-0.01692935216235442,-0.07327052947706855,-0.02186648480923159,0.0054718985242723645,0.009541663216059619,-0.004069764691787254,0.005202913631633715,0.07327052947706855
amount_abnormality_20,10,0.08147370724718435,0.04744329144506019,-0.0732047283851284,0.08364459875414092,-0.13677088196076773,0.22041548071490863,0.004699738903394256,0.0732047283851284
m5_intraday_slope,3,0.19624292366352822,0.07295321475016345,-0.04569958529671331,5.772842731654992e-05,-1.2497535032495515e-05,7.022596234904544e-05,0.8371488033298647,0.07295321475016345
ret_median_20,20,-0.09788969191093047,-0.0725028399060709,0.02804381025001075,0.0018378455105684227,0.002532420752395146,-0.0006945752418267232,0.005249343832020997,0.0725028399060709
downside_volatility_60,10,0.08829233689608297,0.07227286549145388,0.01893418999186388,0.011298424241391733,0.010985432241527747,0.0003129919998639853,0.015143603133159269,0.07227286549145388
volume_ratio_20,5,0.11452817539963928,0.05596501861743105,-0.07213375597912124,0.028274568136935106,-0.010824938815772667,0.03909950695270777,0.0046875,0.07213375597912124
breakout_low_prior_20,1,0.09266856799682442,0.06657535793631263,-0.07208239705562287,0.09344183220971479,0.07804392026052984,0.015397911949184953,0.005197505197505198,0.07208239705562287
volume_price_confirmation_10,5,-0.02925805187222872,-0.07188178143313527,-0.0009470152793154849,0.006574006374490068,0.011351907135689145,-0.004777900761199078,0.0020833333333333333,0.07188178143313527
m5_low_to_close_recovery_rank_20,10,0.05297860220899767,0.07174478079845344,-0.044919918715309905,0.5449999999999999,0.49861094521420607,0.04638905478579386,0.8422976501305482,0.07174478079845344
amount_abnormality_20,5,0.08718736811801814,0.013009387105988288,-0.07167789437792323,0.02535306027592481,-0.12750863187674832,0.15286169215267315,0.0046875,0.07167789437792323
ma_spread_10_20,3,-0.027955100603102783,-0.07143671425001154,-0.006407340020796471,0.002247550519251827,0.004469898023862948,-0.002222347504611121,0.004682622268470343,0.07143671425001154
m5_close_30m_range,3,-0.05427897137106759,0.07132827612238618,0.06798628429043849,0.005062409702191123,0.005074750505198096,-1.2340803006972989e-05,0.8371488033298647,0.07132827612238618
crash_risk_score,20,0.12525233903683394,0.07113238766121315,0.019385096248937927,0.3041804996048646,0.2988121575992834,0.005368342005581173,0.0,0.07113238766121315
tail_return_ratio_20,5,-0.007020668011650394,-0.07113144639966623,-0.0015375789264842825,1.2631253573305365,1.3979613138037847,-0.1348359564732482,0.0578125,0.07113144639966623
price_volume_corr_5,3,0.009236528252233962,-0.07112005508866528,-0.00011822027389664816,0.04729292486342741,0.10151831534155047,-0.05422539047812305,0.0026014568158168575,0.07112005508866528
close_to_high,3,0.013243834510710713,-0.07101230113629925,-0.026033716143859204,-0.009154292849114079,-0.00850974429533468,-0.0006445485537793991,0.0,0.07101230113629925
up_day_ratio_20,3,-0.013070232432258612,-0.07099414503263085,0.010757011546571726,0.5646048109965636,0.5779503105590061,-0.013345499562442575,0.004682622268470343,0.07099414503263085
m5_daily_intraday_gap,20,-0.0822641808925363,-0.07098198546409606,0.0030109837854066365,-0.00039187219693821,0.00038604292481894583,-0.0007779151217571559,0.8446194225721785,0.07098198546409606
ret_60,3,-0.042345686691615286,-0.07084189610534847,0.03064432913391938,0.04855390135150381,0.06953924706771046,-0.020985345716206652,0.031217481789802288,0.07084189610534847
m5_intraday_slope,5,0.1965050083736697,0.05507204214959572,-0.07080931840059639,4.858647505488235e-05,-3.0092862420205328e-05,7.867933747508768e-05,0.8380208333333333,0.07080931840059639
trend_slope_60,3,-0.05121934194468985,-0.07075772473828068,0.03303613001975587,0.0006246457406913113,0.0009927383254683534,-0.0003680925847770421,0.015088449531737774,0.07075772473828068
breakout_low_20,1,0.0858493358355643,0.07036737318976613,-0.06542086356393452,0.09207562845594587,0.07790571883751055,0.014169909618435325,0.004677754677754678,0.07036737318976613
ma_ratio_120,1,-0.01939071655293654,-0.0702519597895748,-0.0103299800285622,0.04015007846126405,0.04895452978317633,-0.008804451321912286,0.030665280665280667,0.0702519597895748
ma_ratio_60,1,-0.010366187630039098,-0.070205440072113,-0.010267221783850302,0.02032145710890514,0.026754279932197512,-0.006432822823292373,0.015072765072765074,0.070205440072113
amount_abnormality_5,1,0.05868967087204256,-0.0030695572199692924,-0.0701985991663794,-0.018391294620106254,-0.11778226769811852,0.09939097307801226,0.0010395010395010396,0.0701985991663794
m5_high_time_ratio,5,0.10253844325638702,0.07013994027679729,-0.01992473996245592,0.4352876106194691,0.3888180272108844,0.0464695834085847,0.8380208333333333,0.07013994027679729
m5_intraday_return_mean_5,20,-0.0588099811837871,-0.011471478311708585,-0.07013190424010503,0.0008483032421446167,-0.00028898595012263016,0.001137289192267247,0.8456692913385827,0.07013190424010503
m5_large_volume_bar_return_rank_20,5,0.12179972797644562,0.06994680164712547,-0.05561941585890632,0.5411012782694199,0.49113775836149,0.04996351990792991,0.8401041666666667,0.06994680164712547
m5_morning_return_mean_5,10,-0.07333445472470122,-0.015567575901349615,-0.0699396474917719,0.0007882201935394511,-9.793011209356028e-05,0.0008861503056330115,0.8412532637075718,0.0699396474917719
ret_mean_10,10,-0.03878481530128743,-0.06993724047364658,-0.007954172489570796,0.0006426069586827654,0.0011176604682545054,-0.00047505350957173997,0.0026109660574412533,0.06993724047364658
volatility_60,10,0.1001922853062137,0.06991160548293164,0.0163564336590795,0.01765831784224616,0.017237175978296385,0.0004211418639497762,0.015665796344647518,0.06991160548293164
m5_sign_flip_count,5,0.02894546800851709,0.06989148643562038,0.03261730086252052,20.47787610619469,20.316326530612244,0.16154957558244476,0.8380208333333333,0.06989148643562038
m5_low_to_close_recovery_z_20,3,0.04327444690069556,0.06972054520203982,0.02288517856707925,0.08498994569793811,0.02805779144704226,0.056932154250895844,0.8392299687825182,0.06972054520203982
m5_net_amount_pressure_z_20,20,0.13292539938082415,0.06964438591008972,-0.061372371886361354,0.08281198239229139,-0.09158127795861719,0.17439326035090857,0.8467191601049868,0.06964438591008972
amount_ratio_20,1,0.06597176421559024,0.0037543094223457677,-0.06964438266781041,0.012402397388712226,-0.012021848306755232,0.02442424569546746,0.004677754677754678,0.06964438266781041
m5_net_volume_pressure_z_20,20,0.13292538027834916,0.06964377502485014,-0.061372233510696775,0.0828112353706067,-0.09158107436413308,0.1743923097347398,0.8467191601049868,0.06964377502485014
amount_ratio_5,1,0.06817929437508631,-0.004813078603742691,-0.06963227013208897,0.0016686680939495063,-0.010510642215989505,0.01217931030993901,0.0010395010395010396,0.06963227013208897
upper_shadow,1,-0.06113544653272649,0.06961730731470368,0.06492475699595139,0.0030701707450611054,0.0030763022324733157,-6.131487412210351e-06,0.0,0.06961730731470368
ma_slope_60,20,-0.0832673665523836,-0.06608532928876924,0.06934530946553713,0.0032882296092756644,0.0055478948785799564,-0.002259665269304292,0.01784776902887139,0.06934530946553713
m5_last30_return_mean_5,3,0.15771442442718694,0.02333683503803942,0.0692918883660358,0.0007627559956720978,0.0008811887348513607,-0.00011843273917926296,0.8381893860561914,0.0692918883660358
amount_abnormality_20,20,0.04614069206289562,0.03104447305337316,-0.06918767566838631,0.04335579495487006,-0.15883163628658709,0.20218743124145716,0.004724409448818898,0.06918767566838631
price_volume_corr_60,20,0.0813431034719104,0.06903435844134033,-0.03367609420085599,0.08409208456935759,0.052554726567381665,0.03153735800197592,0.015748031496062992,0.06903435844134033
amount_abnormality_10,1,0.058872139628982606,-0.0120580932800956,-0.06881980832873781,-0.023312210273749134,-0.1174671312417432,0.09415492096799406,0.002079002079002079,0.06881980832873781
m5_up_amount_share,20,0.0944264003228069,0.0687355902944436,-0.051054523725414344,0.46330547804446537,0.4455321573898397,0.01777332065462567,0.8446194225721785,0.0687355902944436
m5_up_volume_share,20,0.09442627180339706,0.0687355208523169,-0.0510541960314284,0.463304785996792,0.44553150633325345,0.017773279663538533,0.8446194225721785,0.0687355208523169
m5_open_30m_volume_share,5,-0.046145646828387135,-0.06863107687630636,0.06727784993287374,0.31896487206736357,0.32600633092524284,-0.007041458857879268,0.8380208333333333,0.06863107687630636
m5_open_30m_amount_share,5,-0.04614689695839468,-0.06862883138070752,0.06728232856753062,0.31896203933588463,0.3260034857890155,-0.007041446453130873,0.8380208333333333,0.06862883138070752
