model_name,horizon,target_name,validation_auc,test_auc,validation_logloss,test_logloss,logloss_gap,validation_return_corr,test_return_corr,validation_score,test_score,score_gap,auc_gap,validation_selection_score,test_selection_score,is_validation_prediction_best,is_final_strategy_used,final_strategy_name,stability_comment
mlp_tiny,5,target_trade,0.5683624801271859,0.4151376146788991,1.0766798331304748,1.1219786818496749,-0.04529884871920009,,,0.5683624801271859,0.4151376146788991,0.15322486544828684,0.15322486544828684,0.5327598279937896,0.4165644579934142,False,False,,weak or unstable predictive evidence
RidgeClassifier,3,target_trade,0.6462264150943396,0.4935419556171983,0.6801790015380487,0.7317773103807438,-0.05159830884269512,,,0.6462264150943396,0.4935419556171983,0.15268445947714132,0.15268445947714132,0.5688823870401634,0.4723984718214687,False,False,,weak or unstable predictive evidence
LogisticRegression,5,target_up,0.6815476190476191,0.5311044254658385,1.3201928838283188,1.2933220683724298,0.026870815455888986,,,0.6815476190476191,0.5311044254658385,0.1504431935817806,0.1504431935817806,0.5635804550588884,0.4804733026591868,False,False,,validation overfit / weak test generalization
mlp_small,10,target_big_down,0.691661279896574,0.5415209223992745,2.355803747395139,1.4502491440168368,0.9055546033783022,,,0.691661279896574,0.5415209223992745,0.15014035749729948,0.15014035749729948,0.5512644628101167,0.4101703771365868,False,False,,validation overfit / weak test generalization
ExtraTrees,10,target_trade,0.6023665382498624,0.4523349436392915,0.6823671579957508,0.6759604571724722,0.006406700823278544,,,0.6023665382498624,0.4523349436392915,0.15003159461057092,0.15003159461057092,0.5640734286150841,0.4839468169513137,False,False,,weak or unstable predictive evidence
ElasticNet,10,target_clean_direction,0.6106135986733001,0.4615591397849462,2.2489211264749684,2.489471918751499,-0.24055079227653042,,,0.6106135986733001,0.4615591397849462,0.1490544588883539,0.1490544588883539,0.5604185127360527,0.4960554265456656,False,False,,weak or unstable predictive evidence
mlp_tiny,5,target_up,0.5795454545454546,0.4309491459627329,1.1969744073069764,1.2496474697797668,-0.052673062472790466,,,0.5795454545454546,0.4309491459627329,0.14859630858272166,0.14859630858272166,0.5327598279937896,0.4165644579934142,False,False,,weak or unstable predictive evidence
GradientBoosting,20,target_big_up,0.5209727225939269,0.3728457799381353,0.7892519591288927,0.8788182547895041,-0.08956629566061147,,,0.5209727225939269,0.3728457799381353,0.14812694265579163,0.14812694265579163,0.7145065892214683,0.4349734323017783,False,False,,weak or unstable predictive evidence
ExtraTrees,20,target_ret,,,,,,0.2866677569029375,0.1393400398034469,0.2866677569029375,0.1393400398034469,0.1473277170994906,,0.659248538152742,0.4542656038895428,False,False,,validation overfit / weak test generalization
LogisticRegressionStrongL2,20,target_big_down,0.6875551632833186,0.5406374501992033,1.8805125960650857,1.5559867981082345,0.3245257979568512,,,0.6875551632833186,0.5406374501992033,0.14691771308411528,0.14691771308411528,0.6921154861207556,0.598857198746542,False,False,,validation overfit / weak test generalization
XGBoost,20,target_big_up,0.5514668039114772,0.4047282368537339,0.9177752332262324,1.1119650953214617,-0.19418986209522926,,,0.5514668039114772,0.4047282368537339,0.1467385670577433,0.1467385670577433,0.7302540784117754,0.4402180302081171,False,False,,weak or unstable predictive evidence
XGBoost,1,target_ret,,,,,,0.104379678239827,-0.0395486253541357,0.104379678239827,-0.0395486253541357,0.1439283035939627,,0.4943686898458559,0.5099070750994672,False,False,,weak or unstable predictive evidence
mlp_small,1,target_ret,,,,,,0.1142232612605739,-0.0293271337565341,0.1142232612605739,-0.0293271337565341,0.143550395017108,,0.4941828861046527,0.4687388264544566,False,False,,weak or unstable predictive evidence
LightGBMRegularized,10,target_clean_direction,0.5791044776119403,0.4359543010752688,0.891423415457635,0.8394022267622507,0.0520211886953843,,,0.5791044776119403,0.4359543010752688,0.1431501765366715,0.1431501765366715,0.5320023998659769,0.4210683029022893,False,False,,weak or unstable predictive evidence
ExtraTrees,5,target_big_down,0.5490012484394506,0.4063740079365079,0.7361965416509548,0.6856445897087149,0.05055195194223994,,,0.5490012484394506,0.4063740079365079,0.14262724050294273,0.14262724050294273,0.4948697287623254,0.4606453954363562,False,False,,weak or unstable predictive evidence
HistGradientBoosting,10,target_clean_direction,0.5482587064676616,0.4056451612903226,1.138491863922244,0.9502551544237892,0.18823670949845495,,,0.5482587064676616,0.4056451612903226,0.14261354517733904,0.14261354517733904,0.5167423934784956,0.4168310618270104,False,False,,weak or unstable predictive evidence
RidgeClassifier,10,target_big_up,0.6906845084920227,0.5490457538128177,0.6729718518860822,0.8241620847205542,-0.15119023283447197,,,0.6906845084920227,0.5490457538128177,0.14163875467920495,0.14163875467920495,0.6093032928981269,0.5019666955662921,False,False,,validation overfit / weak test generalization
ElasticNet,10,target_big_down,0.6596638655462185,0.5181370643865786,1.779093596490394,1.3062751828259491,0.4728184136644449,,,0.6596638655462185,0.5181370643865786,0.1415268011596399,0.1415268011596399,0.5604185127360527,0.4960554265456656,False,False,,validation overfit / weak test generalization
XGBoost,3,target_ret,,,,,,0.0911481111634602,-0.0502735319956091,0.0911481111634602,-0.0502735319956091,0.1414216431590693,,0.5041200982336582,0.4798770191957249,False,False,,weak or unstable predictive evidence
LogisticRegressionStrongL2,10,target_trade,0.6246560264171711,0.4838432635534085,1.3146552873218926,1.6396435968669705,-0.32498830954507785,,,0.6246560264171711,0.4838432635534085,0.1408127628637626,0.1408127628637626,0.5837005654499138,0.4667562602681269,False,False,,weak or unstable predictive evidence
LogisticRegression,3,target_trade,0.620020964360587,0.4801057558945908,1.4708287911296531,1.285604369605886,0.18522442152376706,,,0.620020964360587,0.4801057558945908,0.13991520846599614,0.13991520846599614,0.5422166494090299,0.4686241245175297,False,False,,weak or unstable predictive evidence
mlp_tiny,3,target_ret,,,,,,0.0967985525155405,-0.0418121268513554,0.0967985525155405,-0.0418121268513554,0.1386106793668959,,0.4829519586349726,0.4891110649832047,False,False,,weak or unstable predictive evidence
XGBoostRegularized,1,target_ret,,,,,,0.129486797556641,-0.0080674744268758,0.129486797556641,-0.0080674744268758,0.1375542719835168,,0.4962708095194338,0.5200234179094327,False,False,,weak or unstable predictive evidence
ElasticNet,3,target_trade,0.6208071278825996,0.4832697642163661,1.2596805213890998,1.181959913041864,0.07772060834723571,,,0.6208071278825996,0.4832697642163661,0.13753736366623354,0.13753736366623354,0.5409650024553089,0.485003636633011,False,False,,weak or unstable predictive evidence
XGBoostRegularized,20,target_big_up,0.5504374678332475,0.4152452496685815,0.8693002912822578,1.0509319280700349,-0.18163163678777705,,,0.5504374678332475,0.4152452496685815,0.13519221816466603,0.13519221816466603,0.7417961594144882,0.4353679897401548,False,False,,weak or unstable predictive evidence
RidgeClassifier,5,target_trade,0.6449390567037626,0.5141827373151096,0.6790614329002619,0.7304523749280919,-0.05139094202783001,,,0.6449390567037626,0.5141827373151096,0.13075631938865306,0.13075631938865306,0.5996846229341923,0.4752406026166163,False,False,,weak or unstable predictive evidence
RandomForest,5,target_ret,,,,,,0.0992841303635796,-0.0314146726480419,0.0992841303635796,-0.0314146726480419,0.1306988030116215,,0.4772509032507559,0.5022882563710257,False,False,,weak or unstable predictive evidence
ExtraTrees,10,target_clean_direction,0.6102819237147596,0.4802419354838709,0.7046538680480855,0.7289743173968889,-0.024320449348803397,,,0.6102819237147596,0.4802419354838709,0.13003998823088875,0.13003998823088875,0.5640734286150841,0.4839468169513137,False,False,,weak or unstable predictive evidence
LightGBMRegularized,1,target_ret,,,,,,0.1015365504948992,-0.0271025434853848,0.1015365504948992,-0.0271025434853848,0.128639093980284,,0.4964841909372207,0.510865834421181,False,False,,weak or unstable predictive evidence
ExtraTrees,3,target_ret,,,,,,0.1314157339462279,0.0028343057174871,0.1314157339462279,0.0028343057174871,0.1285814282287408,,0.4499822327482173,0.4872369947579831,False,False,,weak or unstable predictive evidence
LogisticRegressionStrongL2,5,target_clean_direction,0.6061594202898551,0.4781217345872518,1.6848264545780816,1.2910235700062405,0.3938028845718411,,,0.6061594202898551,0.4781217345872518,0.12803768570260332,0.12803768570260332,0.5845909887088439,0.4732898777691721,False,False,,weak or unstable predictive evidence
RandomForestDeep,3,target_big_down,0.5552825552825553,0.427623537628776,0.6580555848456223,0.6670608850177049,-0.009005300172082564,,,0.5552825552825553,0.427623537628776,0.12765901765377935,0.12765901765377935,0.5001581163041711,0.485053609668385,False,False,,weak or unstable predictive evidence
LightGBMRegularized,3,target_big_down,0.5583538083538083,0.4310575635876841,0.6664276714158225,0.6179108597425481,0.048516811673274374,,,0.5583538083538083,0.4310575635876841,0.12729624476612422,0.12729624476612422,0.4978509659597226,0.4787374734161309,False,False,,weak or unstable predictive evidence
RidgeClassifier,5,target_clean_direction,0.6047101449275363,0.4787748171368861,0.7379909311871384,0.7757822694227478,-0.03779133823560932,,,0.6047101449275363,0.4787748171368861,0.1259353277906502,0.1259353277906502,0.5996846229341923,0.4752406026166163,False,False,,weak or unstable predictive evidence
LightGBM,5,target_clean_direction,0.568840579710145,0.4434430512016719,0.9056395731487688,0.8099722756610941,0.09566729748767466,,,0.568840579710145,0.4434430512016719,0.12539752850847313,0.12539752850847313,0.5204398138141483,0.4281384859848807,False,True,ml_risk_budget_enhancement,"selected by strategy-layer utility, not pure prediction score"
LogisticRegression,3,target_ret,,,,,,0.102495649743848,-0.0228422238544144,0.102495649743848,-0.0228422238544144,0.1253378735982624,,0.5422166494090299,0.4686241245175297,False,False,,weak or unstable predictive evidence
LogisticRegressionStrongL2,20,target_clean_direction,0.778814935064935,0.6537012774320341,1.7687601134335986,1.2367922921472267,0.5319678212863719,,,0.778814935064935,0.6537012774320341,0.12511365763290094,0.12511365763290094,0.6921154861207556,0.598857198746542,False,False,,validation overfit / weak test generalization
GradientBoosting,10,target_big_down,0.5720749838396897,0.4478883275035626,0.6101560935181999,0.5490900555038435,0.061066038014356394,,,0.5720749838396897,0.4478883275035626,0.12418665633612708,0.12418665633612708,0.5444485200153842,0.421427302381696,False,False,,weak or unstable predictive evidence
mlp_small_fs30,5,target_clean_direction,0.652536231884058,0.5284743991640544,0.9708200938765568,0.9137970530915744,0.057023040784982326,,,0.652536231884058,0.5284743991640544,0.1240618327200036,0.1240618327200036,0.5912217297255472,0.4958942882499487,False,False,,validation overfit / weak test generalization
ElasticNet,5,target_clean_direction,0.5996376811594203,0.4770768025078369,2.1742245043209345,1.5138099036020374,0.6604146007188971,,,0.5996376811594203,0.4770768025078369,0.12256087865158338,0.12256087865158338,0.5802573248528965,0.4936190728703079,False,False,,weak or unstable predictive evidence
LogisticRegressionStrongL2,3,target_trade,0.6108490566037736,0.4882975034674064,1.1410148286382595,1.0540054794459863,0.08700934919227321,,,0.6108490566037736,0.4882975034674064,0.12255155313636723,0.12255155313636723,0.5445623219607291,0.4723958262181938,False,False,,weak or unstable predictive evidence
GradientBoosting,5,target_clean_direction,0.5617753623188405,0.4394265935214211,0.6950818653223855,0.7220350418831247,-0.026953176560739256,,,0.5617753623188405,0.4394265935214211,0.1223487687974194,0.1223487687974194,0.4678265212265409,0.4269783209988572,False,False,,weak or unstable predictive evidence
LightGBMRegularized,5,target_ret,,,,,,0.0773522008555263,-0.0434497760724982,0.0773522008555263,-0.0434497760724982,0.1208019769280245,,0.5103769504230764,0.4372775641460901,False,False,,weak or unstable predictive evidence
mlp_small,5,target_big_down,0.5692883895131086,0.4489087301587301,2.140412511633389,1.647962326482361,0.4924501851510279,,,0.5692883895131086,0.4489087301587301,0.12037965935437844,0.12037965935437844,0.4990158533133702,0.4496856511669222,False,False,,weak or unstable predictive evidence
ElasticNet,3,target_ret,,,,,,1.943194876519493e-17,-0.1203759732511603,1.943194876519493e-17,-0.1203759732511603,0.12037597325116031,,0.5409650024553089,0.485003636633011,False,False,,weak or unstable predictive evidence
GradientBoosting,3,target_ret,,,,,,0.030587878546699,-0.088740191543619,0.030587878546699,-0.088740191543619,0.119328070090318,,0.452098478207081,0.4663289260039216,False,False,,weak or unstable predictive evidence
LightGBM,3,target_big_down,0.5448402948402948,0.4266340725219719,0.6789335279485486,0.6410539011852995,0.037879626763249075,,,0.5448402948402948,0.4266340725219719,0.11820622231832295,0.11820622231832295,0.490503783340182,0.461565747693802,False,False,,weak or unstable predictive evidence
ExtraTrees,10,target_big_up,0.5903242408646423,0.4724560380031669,0.6795032421592941,0.7318222527156236,-0.05231901055632948,,,0.5903242408646423,0.4724560380031669,0.11786820286147542,0.11786820286147542,0.5640734286150841,0.4839468169513137,False,False,,weak or unstable predictive evidence
ExtraTreesDeep,3,target_big_down,0.566031941031941,0.4484605087014726,0.6988185485576467,0.6409412519885767,0.057877296569070036,,,0.566031941031941,0.4484605087014726,0.1175714323304684,0.1175714323304684,0.5106076147616098,0.490364189344698,False,False,,weak or unstable predictive evidence
LightGBMRegularized,10,target_ret,,,,,,0.0408887694423474,-0.0747249314364036,0.0408887694423474,-0.0747249314364036,0.115613700878751,,0.5320023998659769,0.4210683029022893,False,False,,weak or unstable predictive evidence
mlp_small_fs30,3,target_up,0.5647153598281418,0.4496509558789981,0.7575132586312526,0.8424911207447631,-0.08497786211351044,,,0.5647153598281418,0.4496509558789981,0.11506440394914369,0.11506440394914369,0.5225056385490133,0.4796022114025229,False,False,,weak or unstable predictive evidence
LightGBM,3,target_ret,,,,,,0.0908044774646478,-0.0242127039341201,0.0908044774646478,-0.0242127039341201,0.1150171813987679,,0.490503783340182,0.461565747693802,False,False,,weak or unstable predictive evidence
ExtraTreesDeep,5,target_trade,0.6327503974562798,0.518535854708856,0.7246719782391141,0.677753922090608,0.04691805614850608,,,0.6327503974562798,0.518535854708856,0.11421454274742382,0.11421454274742382,0.5734395904425622,0.4564124550678857,False,False,,weak or unstable predictive evidence
RandomForest,3,target_ret,,,,,,0.0468232754625722,-0.0673616556809094,0.0468232754625722,-0.0673616556809094,0.1141849311434816,,0.4238707575295398,0.5081978007294342,False,False,,weak or unstable predictive evidence
GradientBoosting,1,target_ret,,,,,,0.003371794102925,-0.1096712976970167,0.003371794102925,-0.1096712976970167,0.1130430917999417,,0.4905489747050245,0.5197759772313336,False,False,,weak or unstable predictive evidence
mlp_small,10,target_up,0.5513888888888889,0.4396940684494332,2.823702090503051,2.500353134958943,0.32334895554410803,,,0.5513888888888889,0.4396940684494332,0.11169482043945572,0.11169482043945572,0.5512644628101167,0.4101703771365868,False,False,,weak or unstable predictive evidence
RidgeClassifier,10,target_trade,0.6370390753990094,0.5257112184648417,0.6512485276665713,0.728688250033508,-0.07743972236693675,,,0.6370390753990094,0.5257112184648417,0.11132785693416769,0.11132785693416769,0.6093032928981269,0.5019666955662921,False,False,,weak or unstable predictive evidence
LightGBMRegularized,3,target_ret,,,,,,0.1441849337392189,0.0329125138776796,0.1441849337392189,0.0329125138776796,0.1112724198615393,,0.4978509659597226,0.4787374734161309,False,False,,weak or unstable predictive evidence
mlp_small_fs30,5,target_up,0.6699134199134199,0.5592003105590062,0.6486186852866789,0.9309094930985956,-0.28229080781191673,,,0.6699134199134199,0.5592003105590062,0.1107131093544137,0.1107131093544137,0.5912217297255472,0.4958942882499487,False,False,,weak or unstable predictive evidence
LogisticRegression,5,target_clean_direction,0.5876811594202899,0.4770768025078369,2.6909095322819745,1.7067707323230517,0.9841387999589228,,,0.5876811594202899,0.4770768025078369,0.11060435691245296,0.11060435691245296,0.5635804550588884,0.4804733026591868,False,False,,weak or unstable predictive evidence
LogisticRegression,10,target_clean_direction,0.5870646766169154,0.4771505376344086,2.864941132114468,2.952449973643863,-0.08750884152939475,,,0.5870646766169154,0.4771505376344086,0.10991413898250679,0.10991413898250679,0.5215919044275202,0.492524399311407,False,False,,weak or unstable predictive evidence
RidgeClassifier,3,target_big_up,0.6316905140434551,0.5218261413383365,0.7218622980949739,0.7713634204466355,-0.0495011223516616,,,0.6316905140434551,0.5218261413383365,0.10986437270511862,0.10986437270511862,0.5688823870401634,0.4723984718214687,False,False,,weak or unstable predictive evidence
RandomForest,10,target_big_up,0.6111682964487906,0.5013751145928828,0.6804131233046977,0.7505499155688188,-0.07013679226412106,,,0.6111682964487906,0.5013751145928828,0.1097931818559078,0.1097931818559078,0.580841196492836,0.4361410448061658,False,False,,weak or unstable predictive evidence
LogisticRegression,5,target_ret,,,,,,0.0078019867482575,-0.1000417177969639,0.0078019867482575,-0.1000417177969639,0.1078437045452214,,0.5635804550588884,0.4804733026591868,False,False,,weak or unstable predictive evidence
HistGradientBoosting,20,target_big_up,0.4960113226968605,0.3888643393725143,1.3638379111696144,1.1828004991664534,0.18103741200316104,,,0.4960113226968605,0.3888643393725143,0.10714698332434619,0.10714698332434619,0.6630351625712,0.4223656753515874,False,False,,weak or unstable predictive evidence
LogisticRegression,3,target_big_up,0.6314255431902491,0.5252449447571399,1.678920722941908,1.403501359536535,0.275419363405373,,,0.6314255431902491,0.5252449447571399,0.10618059843310923,0.10618059843310923,0.5422166494090299,0.4686241245175297,False,False,,weak or unstable predictive evidence
mlp_tiny,5,target_big_down,0.517478152309613,0.4116443452380952,0.8631591371053647,0.8194608538417927,0.04369828326357206,,,0.517478152309613,0.4116443452380952,0.10583380707151785,0.10583380707151785,0.5327598279937896,0.4165644579934142,False,False,,weak or unstable predictive evidence
LightGBM,20,target_big_up,0.5105506948018528,0.4054352629253204,1.0952764075085717,1.1324299399467517,-0.03715353243817998,,,0.5105506948018528,0.4054352629253204,0.10511543187653238,0.10511543187653238,0.723970758152414,0.4351256514160179,False,False,,weak or unstable predictive evidence
LightGBMRegularized,20,target_big_up,0.5239320638188368,0.4189129474149359,0.952524009069334,1.091436004245313,-0.13891199517597907,,,0.5239320638188368,0.4189129474149359,0.10501911640390094,0.10501911640390094,0.7243261098183457,0.4357188598482635,False,False,,weak or unstable predictive evidence
