factor,horizon,corr_with_forward_return,corr_with_big_up,corr_with_big_down,corr_with_clean_direction,mean_when_big_up,mean_when_big_down,mean_when_clean_up,mean_when_clean_down,difference_big_up_down,missing_rate,max_abs_tail_corr
stoch_j,1,0.05511301926839282,-0.045827444677779196,-0.08532005748074273,0.017490262600951843,60.96116903774576,57.95982607008183,62.88625133897773,61.25636816447571,3.0013429676639305,0.004158004158004158,0.08532005748074273
ma_ratio_5,1,0.08572630844038974,-0.02568149909322029,-0.08520387464103886,0.036237567561882934,0.0012496050227927406,-0.0007466992635892602,0.002199594117827747,0.0005598510070053768,0.0019963042863820005,0.002079002079002079,0.08520387464103886
m5_last_hour_return_mean_5,3,-0.010302400752720405,-0.0851137035952979,0.03882785938240066,-0.03122387023718178,-4.778777764859962e-05,0.0003991223306516558,0.0001878357844574186,0.00036451540680827775,-0.00044691010830025544,0.8381893860561914,0.0851137035952979
m5_intraday_trend_consistency,20,0.11320045689109796,0.08508897388780398,-0.06695551399110405,0.056473584541695106,0.5251283932501835,0.5022211830722468,0.5226846057571964,0.5099108928896162,0.02290721017793662,0.8446194225721785,0.08508897388780398
m5_positive_bar_ratio,20,0.11320045689109796,0.08508897388780398,-0.06695551399110405,0.056473584541695106,0.5251283932501835,0.5022211830722468,0.5226846057571964,0.5099108928896162,0.02290721017793662,0.8446194225721785,0.08508897388780398
ma_slope_120,10,-0.09296892251374726,-0.08487037030289159,0.06895092610082243,-0.08472870516445451,0.0027818931122467775,0.004364604981838724,0.003021222494843016,0.00422796916372185,-0.0015827118695919467,0.03342036553524804,0.08487037030289159
breakout_low_prior_20,5,0.13009544431270176,0.08319624950902249,-0.052797133192084636,0.08483492145512783,0.09532217914300228,0.08021264345628253,0.0937648408034161,0.08012523918837172,0.015109535686719758,0.005208333333333333,0.08483492145512783
m5_open_30m_range,1,-0.030965947089576097,0.0847308996743439,0.0679722038677044,0.0064252595903380024,0.018070197440696163,0.017874581728362045,0.017378419268808974,0.017196958278784206,0.00019561571233411845,0.8362785862785863,0.0847308996743439
m5_last_hour_return_std_5,3,0.05412885974094554,0.08469071314638975,0.020786988458823326,0.0443880572038428,0.007265392172047086,0.0068342656089074765,0.006950528310992339,0.006471318890288159,0.00043112656313960915,0.8381893860561914,0.08469071314638975
upper_shadow,3,0.03653233322168634,0.08461146080938019,-0.013882607618075705,0.06023055563139114,0.003139507027847127,0.002628324429016047,0.0030067167717321578,0.002543286636519732,0.00051118259883108,0.0,0.08461146080938019
m5_intraday_slope_rank_20,20,0.1237092011180358,0.0845865689530324,-0.08423693018150714,0.05014488521531811,0.544156309680557,0.4786516853932584,0.5314378729879663,0.5022123893805309,0.06550462428729853,0.8467191601049868,0.0845865689530324
m5_negative_bar_ratio_mean_5,20,-0.07444303148244664,-0.0549241745466334,0.08452862617937358,-0.07473083043382009,0.48162142333088775,0.493806146572104,0.480694618272841,0.4903422756706753,-0.012184723241216222,0.8456692913385827,0.08452862617937358
ret_20,5,-0.04670220490671148,-0.084528211077962,0.02975064038684838,-0.06432586210279263,0.013201550784134593,0.02717319895039775,0.01661789266686411,0.028264020847768502,-0.013971648166263156,0.010416666666666666,0.084528211077962
m5_close_30m_sell_pressure,3,0.015818906269403694,0.0666266766098565,-0.053114847509786345,0.08450054189715478,0.00020345620173936772,0.00014107439467957706,0.00020210328094547104,0.00013489644286595213,6.238180705979066e-05,0.8371488033298647,0.08450054189715478
ma_slope_120,5,-0.07596764114901038,-0.08440924392130936,0.05920178005202428,-0.07013472672410308,0.0027688449597700624,0.004215383610086261,0.0031050699578837916,0.004106090856001546,-0.0014465386503161983,0.03333333333333333,0.08440924392130936
ma_spread_10_20,20,-0.1147777951770782,-0.0843700264000444,0.020804197908760196,-0.05480445403974461,0.0021515365611903745,0.0057973744296840254,0.003038594111429035,0.005998645088075735,-0.003645837868493651,0.004724409448818898,0.0843700264000444
ma_slope_10,3,-0.040967220459431394,-0.08429176595294957,-0.007146749972821301,-0.044217396760842735,0.001932326948385078,0.004894650143106311,0.0031727401522140633,0.005806100760918937,-0.0029623231947212333,0.004682622268470343,0.08429176595294957
stoch_d,1,0.03356244792754498,-0.08428198685696234,-0.05807708867329138,-0.004653918010077042,60.530579087629,61.356350998237204,62.45467936771712,62.72701383712347,-0.8257719106082035,0.004158004158004158,0.08428198685696234
trend_slope_20,5,-0.0542957025158223,-0.08422258963416307,0.023631781913955534,-0.05528772649887721,0.0004206838007929419,0.0011445811211126626,0.0006456335828854311,0.001202462339365494,-0.0007238973203197207,0.0046875,0.08422258963416307
volume_abnormality_20,5,0.0948170805797137,0.04365398888962226,-0.08402292846527383,0.07544683775468021,0.09665594146870649,-0.12419588572106864,0.09834775129637294,-0.0762225325805166,0.22085182718977514,0.0046875,0.08402292846527383
ma_slope_5,10,-0.054344827982308545,-0.08400416734558182,-0.007869701075652307,-0.034657893228984195,0.0018500364087211721,0.005402597844076653,0.0037024409579606596,0.006384063933757741,-0.0035525614353554805,0.004699738903394256,0.08400416734558182
volume_price_confirmation_10,3,-0.027246694642097287,-0.08387418176090122,-0.0015825903067884348,-0.04653711086807515,0.005517165838638468,0.011148122625320795,0.007732511496524911,0.01247765537280419,-0.005630956786682327,0.002081165452653486,0.08387418176090122
volatility_ratio_5_20,5,0.05768509702719912,0.08227932226559026,-0.06522357380321643,0.08370223076944,0.9593683567008716,0.8796379423434767,0.9449310050344888,0.8813687340515521,0.07973041435739492,0.005208333333333333,0.08370223076944
amount_ratio_20,10,0.08642834561835835,0.06613013458719626,-0.046949919697503624,0.08355874753461941,0.03323169292783448,-0.003913724904672486,0.031065922271125156,-0.007089968288159782,0.037145417832506966,0.004699738903394256,0.08355874753461941
m5_intraday_trend_consistency,1,0.15387066765442048,0.036566464155837704,-0.07947219614314248,0.0835470127968626,0.5185953987199446,0.501709726443769,0.5242732993706923,0.5059270516717326,0.016885672276175656,0.8362785862785863,0.0835470127968626
m5_positive_bar_ratio,1,0.15387066765442048,0.036566464155837704,-0.07947219614314248,0.0835470127968626,0.5185953987199446,0.501709726443769,0.5242732993706923,0.5059270516717326,0.016885672276175656,0.8362785862785863,0.0835470127968626
m5_close_30m_buy_pressure_z_20,1,-0.027493726102214427,-0.08349060368451167,0.009457047864885186,-0.07339061030519928,-0.0955099334296093,0.01903839703716656,-0.0658117596322359,0.07834626304823572,-0.11454833046677586,0.8383575883575883,0.08349060368451167
drawdown_speed_60,10,-0.056649106452546914,-0.08346423321319173,-0.01740770497406796,-0.03531007538553007,-0.0035722489202590075,-0.0006808804802837309,-0.0019969240798137014,0.0007125319490543084,-0.0028913684399752768,0.017754569190600523,0.08346423321319173
m5_close_30m_sell_pressure,1,0.032738788504430315,0.0834034936356389,-0.009884281018654139,0.06529801440940639,0.00020923530834451363,0.0001638189122845067,0.00019403302033652473,0.0001428075576496622,4.541639606000692e-05,0.8362785862785863,0.0834034936356389
m5_midday_reversal_mean_5,3,0.029740393875136908,-0.0833314932109273,0.029418109830639572,-0.02417213606224183,7.301479004263653e-05,0.0004520805808956698,0.00029888975817155764,0.00042695352157466767,-0.0003790657908530333,0.8381893860561914,0.0833314932109273
ma_spread_20_60,3,-0.05523966037935811,-0.08301408655160768,0.029649760649047504,-0.05862051215316701,0.011865115949545573,0.020332455919849328,0.01436774587976354,0.020779842473488682,-0.008467339970303755,0.015088449531737774,0.08301408655160768
ret_10,5,-0.038628223417174055,-0.08281885591485114,-0.013542661060837704,-0.037905187695397004,0.005177410736899543,0.010725048889791111,0.008169565029812581,0.012976626746560083,-0.005547638152891569,0.005208333333333333,0.08281885591485114
atr_20,20,0.1650591486983385,0.08268822608775585,0.05125809863275194,0.009490135428311985,37.74829179810725,37.62005942028986,36.8092541296061,36.24228087649403,0.12823237781739039,0.004724409448818898,0.08268822608775585
bull_low_vol_regime,20,0.005129222966425846,-0.08251371726458152,-0.008459086269701679,-0.06389891710419048,0.3943217665615142,0.43768115942028984,0.409148665819568,0.47410358565737054,-0.04335939285877566,0.0,0.08251371726458152
ret_mean_3,1,0.08736818046205115,-0.01776422378133,-0.0824929040539774,0.037413052181265276,0.0008603062040389328,-0.00026262322767231294,0.0012995664789664612,0.0004106561936493312,0.0011229294317112457,0.0010395010395010396,0.0824929040539774
drawdown_speed_120,10,-0.07076857847160989,-0.08221428796828396,-0.0007421491493604067,-0.04698317091575232,-0.0031431563877377844,0.0007119727634778695,-0.0017752614679173643,0.0018050745145113862,-0.003855129151215654,0.03342036553524804,0.08221428796828396
trend_slope_20,3,-0.041917801980172316,-0.08208523459868795,0.0017210520183406118,-0.039979239702028976,0.00040400754924331794,0.0009581442362441797,0.0006593438295503149,0.0010660016880457816,-0.0005541366870008618,0.004682622268470343,0.08208523459868795
ret_3,1,0.08644862599273044,-0.017070081568527504,-0.08206165348343357,0.037806549146447176,0.0026861475793551024,-0.0006844686606613207,0.00399067743833597,0.0013048049761317324,0.0033706162400164233,0.0015592515592515593,0.08206165348343357
m5_close_30m_sell_pressure_rank_20,10,-0.04588471935420286,0.0035670517049896026,0.08192668182818971,-0.04098856906701425,0.5317391304347826,0.5621182712215321,0.5215571824297586,0.5423419737444127,-0.030379140786749526,0.8422976501305482,0.08192668182818971
m5_longest_up_streak,20,0.08770582545113502,0.04545702950597345,-0.08189517737638316,0.04892302542844114,5.706896551724138,5.318681318681318,5.6911764705882355,5.478632478632479,0.38821523304281946,0.8446194225721785,0.08189517737638316
m5_intraday_range_std_5,3,0.06869407913648297,0.08180041178757527,0.06153138830478358,0.02474369589380773,0.011864358596559937,0.01168703293665463,0.011359250451680129,0.010862866576147245,0.0001773256599053065,0.8381893860561914,0.08180041178757527
ma_slope_10,5,-0.046766409390994496,-0.08135880780161518,-0.0014329633417811288,-0.043565532376987195,0.0022788817446485993,0.005317601850290502,0.003663022936074951,0.006231958928832139,-0.0030387201056419027,0.0046875,0.08135880780161518
m5_large_volume_bar_return,5,0.17995466167888785,0.037304411559365376,-0.08077886491490537,0.04877655163820981,5.2986957534224305e-05,-0.00018956918087368035,-4.5213126443131065e-06,-0.00014959065398389905,0.00024255613840790466,0.8380208333333333,0.08077886491490537
m5_volume_return_corr_rank_20,10,0.11838794884980113,0.06641484713838652,-0.06024274301992778,0.08070031693909632,0.5413043478260868,0.49122521500238886,0.544400474871389,0.4982408851311291,0.05007913282369797,0.8422976501305482,0.08070031693909632
m5_large_amount_bar_return,5,0.17988419065752306,0.03720430987029379,-0.08058318807865668,0.04862294288130408,5.2986957534224305e-05,-0.0001889729994373232,-4.5213126443131065e-06,-0.00014914122490110679,0.0002419599569715475,0.8380208333333333,0.08058318807865668
m5_midday_reversal,5,0.03889138630087513,-0.02660190210276036,0.08053796534093031,-0.06014611753976634,7.997352385692897e-05,0.0012743891883796254,-0.000263523500835598,0.0007116047575766125,-0.0011944156645226963,0.8380208333333333,0.08053796534093031
ret_mean_60,3,-0.04771916017726356,-0.08044677419937481,0.03337808354867048,-0.06046996653896118,0.0007896482111623449,0.0011469702167816738,0.0008888045203312483,0.0011641425280349866,-0.0003573220056193289,0.015608740894901144,0.08044677419937481
m5_negative_bar_ratio,1,-0.15226401768897008,-0.035668383108607635,0.07803585176927956,-0.0804406458218661,0.4803667185608026,0.4969604863221884,0.4748276895415043,0.4925531914893617,-0.016593767761385825,0.8362785862785863,0.0804406458218661
drawdown_speed_120,3,0.005849250693073125,-0.08032956122985542,-0.0005465950422222193,-0.07070565136646609,-0.0034918208243258516,0.0005016214512102081,-0.002535063641040535,0.0028819560618335094,-0.00399344227553606,0.03329864724245578,0.08032956122985542
up_volume_ratio_10,10,-0.030309678064603024,-0.0802762490462349,0.0018565573044028699,-0.029932988074079077,0.5595336575860934,0.5769906281645965,0.5673419363456121,0.5771121510287813,-0.01745697057850304,0.0020887728459530026,0.0802762490462349
m5_open_shock_reversal,10,0.0928930349421717,0.039357591812120674,-0.08022075508585146,0.07117759150606079,0.001850678341913314,-0.0012631063389075777,0.002420451736815477,-0.0002718290734012907,0.0031137846808208915,0.8402088772845953,0.08022075508585146
volume_ratio_60,10,0.10267916917021755,0.08005253303772566,-0.012983502827517797,0.05930326319355521,0.060715750329991235,0.026140124106998532,0.05462674341701884,0.020939191338769394,0.034575626222992706,0.015143603133159269,0.08005253303772566
m5_afternoon_return_mean_5,10,-0.0009777641423144195,-0.04780958643069642,-0.08002228236725728,-0.014405135406395141,-0.0003135909995054472,-0.0005842739663372545,-0.00021179366455994307,-7.756679164815351e-05,0.00027068296683180733,0.8412532637075718,0.08002228236725728
m5_intraday_min_return,1,0.10366426606373479,-0.038382947570212995,-0.07998496844929359,0.03361211097512348,-0.015260878568297045,-0.016375701670786034,-0.014153288759200033,-0.015448007013235315,0.0011148231024889887,0.8362785862785863,0.07998496844929359
stoch_k,10,0.0037480785680637776,-0.0798704250226345,-0.017965601914654104,-0.03044991403351432,61.10632016500092,63.35253827473639,62.88769977328212,64.79653624535854,-2.246218109735466,0.0036553524804177544,0.0798704250226345
ret_median_3,1,0.0677541180241909,-0.00603140872770692,-0.07984802735196571,0.03585617123701186,0.0016801443282718743,0.00029131278706906975,0.0020230287019720305,0.0010869580514311797,0.0013888315412028045,0.0010395010395010396,0.07984802735196571
close_position_20,20,-0.060988848763744816,-0.07981145631775972,-0.0023789782913564645,-0.05699179008572842,0.6203306073938601,0.6491648284733357,0.6270585014069282,0.6629737957159761,-0.02883422107947553,0.004724409448818898,0.07981145631775972
m5_intraday_min_return,5,0.016123869949150587,-0.07943540657657412,-0.04715071649649961,-0.0503105696168893,-0.016246719695698134,-0.015581999980347526,-0.016267393108741562,-0.014265187866208368,-0.000664719715350608,0.8380208333333333,0.07943540657657412
up_day_ratio_10,10,-0.033929804921906045,-0.0790146787382267,-0.0005559149575277337,-0.0293012644116798,0.560586319218241,0.5769784172661871,0.5682704811443433,0.5777777777777778,-0.01639209804794617,0.0020887728459530026,0.0790146787382267
bollinger_position,1,0.054056304956556785,-0.07893796760006432,-0.07536445294427498,0.011498763680754072,0.5480128963101936,0.5465783526458587,0.5697991855565772,0.5622656256008327,0.0014345436643348197,0.004677754677754678,0.07893796760006432
m5_morning_return,5,0.10801654070565885,0.03901167095494877,-0.07883116626445291,0.05904016020750934,0.0017457170422631244,-0.0015630818090058127,0.0014185564838864804,-0.0010326196828773808,0.0033087988512689372,0.8380208333333333,0.07883116626445291
m5_high_time_ratio,3,0.14425250323794986,0.0788166165344323,-0.07539232057316787,0.031142532754069852,0.43696581196581197,0.35793650793650794,0.3925513698630137,0.36904761904761907,0.07902930402930403,0.8371488033298647,0.0788166165344323
breakout_low_prior_20,3,0.12696725571651168,0.07879050783066836,-0.039452254446941226,0.06579150083790539,0.0948376322214765,0.08171762244849508,0.09249542933183338,0.08181159113363712,0.013120009772981417,0.005202913631633715,0.07879050783066836
m5_intraday_min_return,3,0.09689009885308247,-0.036699880758601325,-0.0787607319925865,-0.0010161352988903674,-0.015219634167112557,-0.016403190796793667,-0.015124275776982785,-0.015084228636091329,0.0011835566296811099,0.8371488033298647,0.0787607319925865
price_volume_corr_20,20,0.049542579675367134,0.03965696866558044,-0.06618163453167303,0.07871992513972664,0.11538968572726971,0.05802244521181961,0.11983093489254489,0.06681843118903578,0.0573672405154501,0.005249343832020997,0.07871992513972664
stoch_k,1,0.04789301871919248,-0.07519300273974877,-0.07866777372684029,0.00575516576154508,60.67410907100126,60.22417602218541,62.59853669147066,62.23679861290756,0.4499330488158506,0.0036382536382536385,0.07866777372684029
m5_morning_afternoon_spread,10,0.0032240764550607623,0.04774396553308983,-0.06323334934403389,0.07839538226488105,0.002166630714661478,-0.0009051205064439407,0.00235905070337531,-0.0008803338464852297,0.003071751221105419,0.8402088772845953,0.07839538226488105
m5_close_30m_sell_pressure_rank_20,5,-0.056469460799804916,0.016065675760845863,-0.07796515287977164,0.042802642597598105,0.5364060963618487,0.502139615244594,0.5382623224728489,0.5167748616716423,0.03426648111725461,0.8401041666666667,0.07796515287977164
m5_down_amount_share,10,-0.04736975191230902,-0.04299434034808535,0.07751162914943568,-0.0708282620356204,0.4236840244706707,0.44249728768145674,0.42032118925374756,0.43574992531935947,-0.018813263210786024,0.8402088772845953,0.07751162914943568
ma_slope_120,1,-0.03438354835520654,-0.07743414529748932,-0.012081095038170394,-0.034970465836502235,0.002823299174974881,0.0034433924494273,0.003100688407579043,0.003604441235594571,-0.0006200932744524191,0.033264033264033266,0.07743414529748932
ma_ratio_10,10,-0.05221943097016032,-0.07731801974089776,-0.01864265229114687,-0.02618456715403503,0.0015108184452868048,0.0037989744384691135,0.0031546449408815748,0.004974728164182611,-0.002288155993182309,0.0020887728459530026,0.07731801974089776
m5_last_hour_return,5,0.02292076775633357,-0.02462764512697839,0.07718257594208477,-0.06138912561953395,-1.1266281737155673e-05,0.0011827710405802802,-0.0004250035823757389,0.0006238440099263588,-0.001194037322317436,0.8380208333333333,0.07718257594208477
m5_volume_return_corr_rank_20,3,0.11251595767421962,0.0771811043125916,-0.06211911438357815,0.05317810244802726,0.5452214452214452,0.49150394189356894,0.5316966790925124,0.5007806567731791,0.05371750332787628,0.8392299687825182,0.0771811043125916
m5_volume_profile_change_5,20,-0.05221262135182784,-0.07715877672688255,0.04522537726721118,-0.05816735771653723,-0.0033279217144008932,0.0021354841884130443,-0.0027018372914273656,0.0014003869494757524,-0.0054634059028139375,0.8456692913385827,0.07715877672688255
m5_negative_bar_ratio,20,-0.10763293546417886,-0.07715079390734904,0.062087954463278076,-0.04920495398682196,0.47487160674981654,0.4959083469721767,0.4773153942428035,0.48845244589925446,-0.02103674022236013,0.8446194225721785,0.07715079390734904
bull_high_vol_regime,20,-0.08034847182538687,-0.06731707209796446,0.025424704866115228,-0.0770552666425485,0.13564668769716087,0.1855072463768116,0.13214739517153748,0.1892430278884462,-0.049860558679650724,0.0,0.0770552666425485
m5_last_hour_volume_share_mean_5,3,-0.06838846056031285,-0.07681780935882497,-0.02547131370003961,-0.029741711346149204,0.2245853507939541,0.2254345982321587,0.22515503621767075,0.22594924259631569,-0.0008492474382045812,0.8381893860561914,0.07681780935882497
m5_volume_profile,10,0.018048054179496342,-0.012597186249955941,0.06501106686073667,-0.07672871601894625,0.4600242301247852,0.4646306912759041,0.4584407778897457,0.46470220590940775,-0.004606461151118901,0.8402088772845953,0.07672871601894625
m5_large_volume_bar_return_z_20,5,0.17361181040283438,0.06783540988855187,-0.0765463455762873,0.05711952537256014,0.045423476203332175,-0.15789055450127654,-0.008120589035223247,-0.12523354252560293,0.2033140307046087,0.8401041666666667,0.0765463455762873
ma_spread_60_120,10,-0.062266205339855975,-0.048946713804229214,0.043547038009247,-0.0765149483066645,0.01743450742360598,0.023983836076356964,0.01701400235238749,0.02431943266432545,-0.006549328652750985,0.03080939947780679,0.0765149483066645
stoch_j,3,0.07582007219229674,-0.04006435053477655,-0.07638437885970742,-0.007030937027425555,61.44054987316778,58.43058786125448,62.08579339989578,62.741448000872964,3.009962011913302,0.004162330905306972,0.07638437885970742
m5_volume_profile,1,-0.02098595316003026,-0.047302844571957735,0.03654153682389399,-0.07636611673817187,0.4589127992952842,0.4632534591183594,0.45827554408930044,0.46462090180309423,-0.004340659823075188,0.8362785862785863,0.07636611673817187
close_to_low,1,0.08404002185865767,0.07597944104202356,-0.03402039367691251,0.05985402444205977,0.012174105887017552,0.01046258444051704,0.01188301093725147,0.010512051362265257,0.0017115214465005125,0.0,0.07597944104202356
m5_low_time_ratio,3,-0.10478700976429493,-0.07559043956980334,0.058707541968950554,-0.0012111899658073227,0.3206908831908831,0.38968253968253974,0.36629566210045666,0.367228835978836,-0.06899165649165662,0.8371488033298647,0.07559043956980334
m5_morning_return,10,0.011163337356944301,0.04285391571799857,-0.07355207570779625,0.075534022499526,0.0019616527395609562,-0.0013103083440748607,0.0024030741267513805,-0.0007122307719878789,0.003271961083635817,0.8402088772845953,0.075534022499526
m5_close_30m_buy_pressure_rank_20,20,0.05419147141666624,0.07529969471347943,-0.04930832865368769,0.024721072929908758,0.5475107647414682,0.499063670411985,0.5362283873222227,0.5218289085545723,0.04844709432948319,0.8467191601049868,0.07529969471347943
m5_afternoon_return_mean_5,3,0.16649338147348275,-0.011073609817816597,0.07526081854318448,-0.008949663270815846,-0.00017853114442878913,0.00036133364644701856,-1.717988458349066e-05,6.602274823121864e-05,-0.0005398647908758077,0.8381893860561914,0.07526081854318448
ma_spread_10_20,5,-0.03599516279257844,-0.07524478329687545,0.015609674391476851,-0.04411669088744976,0.00227224908389273,0.005454379863523275,0.003428340721151263,0.005764324013708335,-0.003182130779630545,0.0046875,0.07524478329687545
m5_morning_afternoon_spread,3,0.09119188796252618,0.0705934868667338,-0.07502783223774427,0.0507476229434459,0.002611817235867434,-0.001277191390140092,0.0015069505870094852,-0.0005908161149824611,0.0038890086260075256,0.8371488033298647,0.07502783223774427
breakout_low_prior_20,20,0.10952987339310628,0.0750192789914053,-0.03423703175829227,0.06722513423430171,0.09313243497652139,0.08067740003410455,0.09163926953569874,0.08032488411949949,0.012455034942416843,0.005249343832020997,0.0750192789914053
macd_signal,5,-0.07256271500969788,-0.07501492514395548,0.0448103211763707,-0.07478603584592243,8.067469239744922,15.627731717410862,9.328091325621397,16.21984367534006,-7.56026247766594,0.0171875,0.07501492514395548
m5_close_30m_sell_pressure_z_20,3,-0.00024163378103156808,0.010515042916414592,-0.05828335014309084,0.07501194635376125,0.013284689455010311,-0.08039445317991797,0.062010942628282884,-0.08554518672699553,0.09367914263492828,0.8392299687825182,0.07501194635376125
ma_spread_5_20,20,-0.12270558088466064,-0.0749540379467843,0.0024295604059451827,-0.037315225662896835,0.0038807345028075324,0.007567772269454114,0.005419724974986977,0.008461923271061269,-0.0036870377666465815,0.004724409448818898,0.0749540379467843
ret_mean_10,3,-0.021157416354667568,-0.07493991589104589,-0.022102938402586397,-0.03528042869333049,0.0005055757950606284,0.0009250662572460373,0.0007353712303073507,0.001193044948426948,-0.0004194904621854089,0.0026014568158168575,0.07493991589104589
m5_afternoon_return_mean_5,1,0.15169928676459132,0.031076499600463218,-0.07489044529539644,0.06111458454759875,4.8785706137607095e-05,-0.0005750703445457676,0.00012629078170314914,-0.0004341029446306517,0.0006238560506833747,0.8373180873180873,0.07489044529539644
ma_ratio_10,3,-0.0063057012960508405,-0.07455962603027777,-0.009375554532300724,-0.04540533952404279,0.0012163490103469792,0.004143664455726043,0.0023793337891171045,0.005597634116873996,-0.0029273154453790637,0.002081165452653486,0.07455962603027777
rsi_6,1,0.049695792805150116,-0.07319880343461048,-0.07446411980164036,0.0071246333323636,53.815867072550255,53.61058856058252,54.966895396884176,54.697992527885766,0.20527851196773383,0.0031185031185031187,0.07446411980164036
m5_afternoon_return_mean_5,5,0.11499949620018267,-0.03157988535562114,0.061324856968711386,-0.074242741979699,-0.0002950802990486012,0.00029246001497202316,-0.0003183807723052001,0.00037861534702120307,-0.0005875403140206243,0.8390625,0.074242741979699
m5_high_time_ratio,20,0.0370598473867042,0.06569033257840272,-0.03904145702110495,0.0738488426591077,0.43085488505747127,0.377518315018315,0.4240196078431373,0.3671652421652421,0.05333657003915626,0.8446194225721785,0.0738488426591077
down_day_volume_ratio_20,3,0.0043812297454895715,0.07382587019544386,-0.009400299785712753,0.02891373595599885,0.43425503146431543,0.4206759866223445,0.4273897747598485,0.4204920019106781,0.013579044841970922,0.004682622268470343,0.07382587019544386
up_day_volume_ratio_20,3,-0.004614918503346417,-0.07382587019544384,0.009400299785712737,-0.02891373595599884,0.5657449685356846,0.5793240133776554,0.5726102252401515,0.579507998089322,-0.013579044841970811,0.004682622268470343,0.07382587019544384
up_volume_ratio_20,3,-0.004614918503346417,-0.07382587019544384,0.009400299785712737,-0.02891373595599884,0.5657449685356846,0.5793240133776554,0.5726102252401515,0.579507998089322,-0.013579044841970811,0.004682622268470343,0.07382587019544384
tail_return_ratio_20,10,-0.01827473864016427,-0.07380205298266683,0.007268332388323584,-0.03582347864097673,1.267623147808749,1.4253315236976623,1.3418635307173077,1.4481594057592686,-0.1577083758889133,0.05796344647519582,0.07380205298266683
breakout_low_prior_60,10,-0.015585945075734835,-0.04210501493296223,0.05728292452826578,-0.07378329268012909,0.17484733622220505,0.19518376202903034,0.17550785009264164,0.19623471409505708,-0.020336425806825292,0.015665796344647518,0.07378329268012909
ma_slope_10,10,-0.03403896785307662,-0.07375160565832162,0.007075693662908897,-0.0395502513333268,0.002859936465183542,0.005907114427688203,0.004104908829361273,0.006450369056478497,-0.0030471779625046613,0.004699738903394256,0.07375160565832162
price_volume_corr_60,20,0.0813431034719104,0.06903435844134033,-0.03367609420085599,0.07368983739401905,0.08409208456935759,0.052554726567381665,0.08156430620038467,0.0498770015505229,0.03153735800197592,0.015748031496062992,0.07368983739401905
m5_close_30m_buy_pressure_rank_20,1,-0.018422833066340384,-0.07342079599563474,0.027862815057451782,-0.0699208404385121,0.49104996178166915,0.5277959807776321,0.49964186830384016,0.5395337630739091,-0.03674601899596297,0.8383575883575883,0.07342079599563474
volume_abnormality_10,5,0.07126808558435713,0.020208214506748364,-0.07335884758314785,0.0433877877093465,0.04497735833233184,-0.1089997102663351,0.04545737373750807,-0.04870214557939013,0.15397706859866694,0.0020833333333333333,0.07335884758314785
m5_high_time_ratio,5,0.10253844325638702,0.07013994027679729,-0.01992473996245592,0.07335499841988158,0.4352876106194691,0.3888180272108844,0.42293233082706766,0.36682692307692305,0.0464695834085847,0.8380208333333333,0.07335499841988158
ret_10,3,-0.01692935216235442,-0.07327052947706855,-0.02186648480923159,-0.033870707538345604,0.0054718985242723645,0.009541663216059619,0.007756238670278896,0.012136057789643669,-0.004069764691787254,0.005202913631633715,0.07327052947706855
volume_ratio_20,5,0.11452817539963928,0.05596501861743105,-0.07213375597912124,0.07308277040518102,0.028274568136935106,-0.010824938815772667,0.02713782126011137,-0.00383677432742348,0.03909950695270777,0.0046875,0.07308277040518102
m5_intraday_slope,3,0.19624292366352822,0.07295321475016345,-0.04569958529671331,0.035715827569789436,5.772842731654992e-05,-1.2497535032495515e-05,2.2754053428756254e-05,-1.0479113665080865e-05,7.022596234904544e-05,0.8371488033298647,0.07295321475016345
m5_large_volume_bar_return_rank_20,10,0.08347265879134091,0.06340137173524503,-0.02922597007240663,0.07293885889034085,0.538695652173913,0.502858237776716,0.5398891966759002,0.4979250085957403,0.03583741439719701,0.8422976501305482,0.07293885889034085
ret_median_20,20,-0.09788969191093047,-0.0725028399060709,0.02804381025001075,-0.0659962535024906,0.0018378455105684227,0.002532420752395146,0.0019477450057325033,0.0026356549321525148,-0.0006945752418267232,0.005249343832020997,0.0725028399060709
downside_volatility_60,10,0.08829233689608297,0.07227286549145388,0.01893418999186388,-0.011031196822701086,0.011298424241391733,0.010985432241527747,0.010901028355411884,0.011016063259321487,0.0003129919998639853,0.015143603133159269,0.07227286549145388
volume_price_confirmation_10,5,-0.02925805187222872,-0.07188178143313527,-0.0009470152793154849,-0.0673158259338128,0.006574006374490068,0.011351907135689145,0.007532765911700326,0.014437074810089675,-0.004777900761199078,0.0020833333333333333,0.07188178143313527
m5_low_to_close_recovery_rank_20,10,0.05297860220899767,0.07174478079845344,-0.044919918715309905,0.04608113680041432,0.5449999999999999,0.49861094521420607,0.5432726553225168,0.5164776619044912,0.04638905478579386,0.8422976501305482,0.07174478079845344
amount_abnormality_20,5,0.08718736811801814,0.013009387105988288,-0.07167789437792323,0.05306909533780108,0.02535306027592481,-0.12750863187674832,0.045103658649422125,-0.07950193258746645,0.15286169215267315,0.0046875,0.07167789437792323
ma_spread_10_20,3,-0.027955100603102783,-0.07143671425001154,-0.006407340020796471,-0.029991737509596085,0.002247550519251827,0.004469898023862948,0.0034679733858393527,0.005071928808467929,-0.002222347504611121,0.004682622268470343,0.07143671425001154
