880823 微盘股 日线 不复权
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额
2025/03/27	4284.80	4288.89	4191.55	4258.16	26832296	21061988352.00
2025/03/28	4249.41	4255.37	4163.10	4163.10	22532262	17950664704.00
2025/03/31	4133.21	4134.28	4047.17	4110.97	23461684	17797353472.00
2025/04/01	4121.99	4247.05	4121.99	4197.11	25143855	19921170432.00
2025/04/02	4202.54	4252.29	4178.62	4214.60	20403903	15623913472.00
2025/04/03	4176.71	4238.32	4158.64	4218.32	23857820	17406576640.00
2025/04/07	3996.77	3996.77	3645.36	3666.23	29409663	20424378368.00
2025/04/08	3656.74	3798.41	3617.47	3701.61	31164945	21567514624.00
2025/04/09	3650.61	3853.92	3427.54	3829.22	33996833	22940055552.00
2025/04/10	3889.83	4010.17	3889.83	3966.85	29713338	21798363136.00
2025/04/11	3950.49	4028.28	3940.55	3996.48	23105867	16721240064.00
2025/04/14	4048.37	4136.25	4048.37	4103.92	23594950	17587804160.00
2025/04/15	4114.46	4146.00	4083.63	4133.50	20993094	17021090816.00
2025/04/16	4122.94	4123.81	3979.09	4051.10	24065393	17940035584.00
2025/04/17	4039.58	4140.01	4024.56	4101.91	23794422	17233031168.00
2025/04/18	4102.27	4119.54	4033.64	4097.47	25188156	17882828800.00
2025/04/21	4083.88	4153.69	4052.43	4151.38	23988583	18515746816.00
2025/04/22	4148.53	4184.09	4131.48	4173.96	24303611	17824237568.00
2025/04/23	4179.46	4213.86	4179.46	4203.99	23492434	17991751680.00
2025/04/24	4205.81	4217.78	4134.23	4171.15	25269890	19379275776.00
2025/04/25	4175.46	4203.91	4145.21	4167.91	25291453	17834743808.00
2025/04/28	4153.42	4156.98	4060.92	4115.58	27066540	18657519616.00
2025/04/29	4099.58	4209.33	4095.70	4203.26	25206585	19426562048.00
2025/04/30	4209.42	4280.14	4209.42	4260.15	30542941	21547620352.00
2025/05/06	4295.71	4392.70	4295.71	4392.70	29440482	24443600896.00
2025/05/07	4438.00	4469.14	4405.94	4445.78	30421356	27118837760.00
2025/05/08	4441.99	4524.72	4437.62	4522.89	27320951	24993800192.00
2025/05/09	4528.44	4536.57	4479.78	4493.77	24417630	22729232384.00
2025/05/12	4527.70	4544.09	4493.90	4538.08	23658876	22190174208.00
2025/05/13	4570.86	4580.10	4518.88	4530.59	24127278	22334160896.00
2025/05/14	4531.25	4546.16	4491.44	4521.35	23715971	21835438080.00
2025/05/15	4523.81	4561.07	4484.23	4537.40	24606996	22771208192.00
2025/05/16	4536.88	4578.41	4520.20	4565.32	23139797	21498404864.00
2025/05/19	4581.90	4644.84	4552.61	4639.66	27053211	24102268928.00
2025/05/20	4650.64	4720.11	4630.52	4720.11	25499616	24841601024.00
2025/05/21	4724.73	4724.87	4656.47	4683.94	24836696	23560957952.00
2025/05/22	4670.06	4732.47	4600.14	4615.28	22607913	21595678720.00
2025/05/23	4615.25	4674.38	4567.39	4571.31	23458209	22387308544.00
2025/05/26	4572.91	4636.46	4567.71	4629.41	19789889	19659933696.00
2025/05/27	4632.41	4676.98	4599.17	4673.96	23147980	21828042752.00
2025/05/28	4676.88	4709.53	4632.91	4654.06	20103279	19774406656.00
2025/05/29	4652.64	4749.68	4647.58	4747.45	24722075	24306405376.00
2025/05/30	4751.83	4751.83	4676.46	4694.70	21830154	21091469312.00
2025/06/03	4681.74	4763.14	4677.52	4752.91	22172103	21625745408.00
2025/06/04	4769.13	4814.98	4769.01	4814.94	25219246	22592462848.00
2025/06/05	4820.86	4832.58	4787.49	4820.44	26850986	24362745856.00
2025/06/06	4826.68	4871.12	4802.25	4869.58	24850021	22846752768.00
2025/06/09	4884.90	4937.49	4881.09	4937.49	26827838	25575178240.00
2025/06/10	4944.28	4951.76	4832.43	4897.79	28470729	28608862208.00
2025/06/11	4911.07	4953.98	4906.96	4935.46	22593907	22328823808.00
2025/06/12	4932.31	4959.49	4906.13	4949.82	23063970	22580826112.00
2025/06/13	4949.01	4949.01	4845.99	4867.96	26678358	26140313600.00
2025/06/16	4869.63	4957.69	4864.93	4934.24	23755713	22881822720.00
2025/06/17	4949.37	4965.55	4891.61	4919.86	24243517	22893666304.00
2025/06/18	4911.20	4924.92	4859.45	4890.94	22358734	19834353664.00
2025/06/19	4890.53	4902.78	4766.62	4779.94	24502614	21532839936.00
2025/06/20	4782.04	4835.01	4751.25	4767.03	21218598	18621648896.00
2025/06/23	4745.32	4889.88	4741.68	4887.83	22618991	19770585088.00
2025/06/24	4905.59	5017.62	4905.59	5017.62	23822830	22043539456.00
2025/06/25	5039.80	5056.47	4995.98	5046.47	25120492	24653170688.00
2025/06/26	5049.94	5070.22	5024.60	5056.84	26435051	25969545216.00
2025/06/27	5070.51	5106.19	5064.33	5099.95	25835664	23372406784.00
2025/06/30	5115.24	5178.37	5107.86	5178.37	26396637	26093389824.00
2025/07/01	5193.96	5217.93	5147.77	5210.51	26618154	26655623168.00
2025/07/02	5224.48	5224.48	5185.62	5223.48	28928587	27359776768.00
2025/07/03	5229.19	5257.03	5222.52	5257.03	27643300	26151766016.00
2025/07/04	5259.01	5259.87	5189.01	5195.21	25852819	25458796544.00
2025/07/07	5186.64	5281.83	5185.78	5281.83	26052168	25916456960.00
2025/07/08	5289.22	5324.41	5274.50	5324.41	25383316	24670246912.00
2025/07/09	5334.91	5350.82	5314.70	5331.07	26505978	26806138880.00
2025/07/10	5330.07	5356.62	5301.31	5351.05	27812181	27087165440.00
2025/07/11	5353.77	5362.43	5285.82	5352.09	26315168	26295203840.00
2025/07/14	5358.24	5423.20	5351.23	5423.19	25308834	26352844800.00
2025/07/15	5410.42	5410.42	5280.79	5345.21	28556283	28488992768.00
2025/07/16	5352.57	5419.89	5348.87	5412.31	23377472	24804569088.00
2025/07/17	5423.00	5454.20	5411.08	5453.42	25577130	26318538752.00
2025/07/18	5466.80	5477.81	5432.52	5477.81	23158474	25088755712.00
2025/07/21	5505.14	5579.82	5499.68	5579.78	32239787	33225371648.00
2025/07/22	5589.02	5596.00	5547.04	5581.99	31568217	33450883072.00
2025/07/23	5593.62	5601.36	5550.60	5563.35	29972311	32238917632.00
2025/07/24	5569.86	5635.90	5569.24	5635.90	29361157	31008903168.00
2025/07/25	5648.01	5675.37	5621.36	5672.50	30869964	32977688576.00
2025/07/28	5678.96	5731.42	5672.75	5731.19	30145195	32804368384.00
2025/07/29	5745.92	5747.34	5660.15	5713.69	31714641	32819560448.00
2025/07/30	5713.33	5723.87	5652.24	5710.22	33024157	33190492160.00
2025/07/31	5696.08	5733.84	5615.19	5633.02	32484993	32524435456.00
2025/08/01	5643.02	5736.13	5643.02	5730.39	30633488	32096784384.00
2025/08/04	5719.20	5813.76	5679.13	5813.76	28345369	30256803840.00
2025/08/05	5830.34	5891.96	5830.34	5891.96	31260829	33053122560.00
2025/08/06	5905.76	5928.64	5868.34	5928.59	30303350	32244762624.00
2025/08/07	5935.68	5941.85	5904.27	5927.63	32239774	33730473984.00
2025/08/08	5929.67	5992.89	5877.34	5985.38	33873769	36019179520.00
2025/08/11	6008.04	6086.64	5990.66	6086.63	35765028	39601754112.00
2025/08/12	6097.16	6103.93	6033.11	6067.08	31445174	34749591552.00
2025/08/13	6086.71	6093.82	6026.34	6049.65	31066575	34072397824.00
2025/08/14	6068.46	6069.62	5893.91	5895.47	33566854	36812201984.00
2025/08/15	5900.48	5966.29	5898.78	5946.36	28820802	30639267840.00
2025/08/18	5976.12	6031.65	5967.51	6004.56	34477123	37008969728.00
2025/08/19	6013.42	6099.54	5975.33	6098.15	35927172	37799813120.00
2025/08/20	6092.87	6143.44	6058.19	6143.44	31286948	33652510720.00
2025/08/21	6158.84	6208.96	6140.64	6178.76	34579207	37420457984.00
2025/08/22	6179.44	6181.16	6092.21	6151.05	32754048	35185741824.00
2025/08/25	6166.41	6197.21	6133.38	6167.40	36251245	39382114304.00
2025/08/26	6165.08	6258.50	6127.76	6226.24	36154262	39494012928.00
2025/08/27	6230.65	6232.18	5998.21	5998.21	43398323	45435830272.00
2025/08/28	6002.29	6090.67	5760.19	5973.54	42170181	43143962624.00
2025/08/29	5981.59	5985.55	5915.93	5930.47	28708956	29615904768.00
2025/09/01	5936.50	6058.46	5923.48	6006.82	32680628	32174006272.00
2025/09/02	6012.03	6012.03	5842.68	5951.85	33766149	32923940864.00
2025/09/03	5964.24	5973.17	5773.65	5797.13	26183504	25488463872.00
2025/09/04	5810.75	5943.40	5779.67	5852.60	32724897	31066531840.00
2025/09/05	5877.04	5946.00	5792.63	5946.00	28551567	27502422016.00
2025/09/08	5958.59	6064.63	5958.59	6064.63	30184633	29782536192.00
2025/09/09	6068.41	6091.69	5999.20	6036.73	30526704	29459070976.00
2025/09/10	6042.95	6082.95	6024.63	6074.33	29153038	27186245632.00
2025/09/11	6072.76	6119.24	5992.26	6119.24	29235979	28892239872.00
2025/09/12	6125.71	6135.73	6071.79	6096.49	27574330	27715235840.00
2025/09/15	6100.74	6106.72	6065.42	6100.25	25887699	25164328960.00
2025/09/16	6110.26	6193.55	6086.56	6193.55	32057310	29966125056.00
2025/09/17	6195.94	6214.99	6161.11	6185.93	28635813	28031672320.00
2025/09/18	6192.26	6192.26	6009.95	6061.34	35853380	34097696768.00
2025/09/19	6065.58	6085.10	5970.48	6010.61	29379511	26175625216.00
2025/09/22	6015.93	6016.28	5923.79	5971.69	24095586	22373175296.00
2025/09/23	5967.77	5968.44	5719.15	5893.93	32606890	29107113984.00
2025/09/24	5878.16	6024.26	5844.37	6020.92	27051042	25008502784.00
2025/09/25	6024.57	6077.20	5958.45	5966.39	25575723	24176809984.00
2025/09/26	5962.00	6059.05	5916.35	5989.66	27664586	23636871168.00
2025/09/29	5998.90	6075.52	5896.11	6069.60	27271491	24206462976.00
2025/09/30	6090.98	6099.06	6054.67	6070.70	24176336	21449990144.00
2025/10/09	6095.41	6103.67	6043.17	6068.25	27386027	25219627008.00
2025/10/10	6065.11	6156.54	6040.18	6117.77	30295110	26856964096.00
2025/10/13	5926.01	6127.55	5827.24	6111.11	29163500	27651817472.00
2025/10/14	6143.16	6183.56	6068.68	6094.20	27135914	25255661568.00
2025/10/15	6105.44	6173.87	6068.70	6155.29	22324865	21608704000.00
2025/10/16	6159.90	6162.73	6066.42	6084.48	22870133	20900026368.00
2025/10/17	6087.53	6130.27	6010.51	6017.19	24147457	22789857280.00
2025/10/20	6076.40	6147.14	6072.11	6147.14	24316439	23048830976.00
2025/10/21	6164.44	6288.27	6129.82	6286.83	28007624	26230808576.00
2025/10/22	6282.02	6352.21	6271.92	6325.90	27512562	27491659776.00
2025/10/23	6328.03	6371.43	6271.44	6370.57	26704292	27658651648.00
2025/10/24	6384.79	6433.34	6364.04	6395.10	27448057	28756080640.00
2025/10/27	6424.93	6436.39	6338.35	6405.91	31438325	31452342272.00
2025/10/28	6403.82	6463.43	6381.57	6433.09	26864468	26648942592.00
2025/10/29	6427.14	6427.14	6301.83	6353.70	27059131	27399112704.00
2025/10/30	6357.34	6376.94	6302.11	6304.63	26411957	25900658688.00
2025/10/31	6312.45	6438.91	6312.27	6418.02	31015724	29084368896.00
2025/11/03	6449.45	6508.59	6434.55	6507.90	31206038	30658052096.00
2025/11/04	6516.35	6532.94	6479.12	6524.42	30221262	28952141824.00
2025/11/05	6494.61	6616.73	6479.84	6600.90	32004394	31277064192.00
2025/11/06	6610.03	6612.09	6528.58	6608.77	26111826	26977853440.00
2025/11/07	6604.67	6629.42	6576.60	6616.81	27311254	27553779712.00
2025/11/10	6641.11	6680.75	6615.23	6669.09	28290861	28578605056.00
2025/11/11	6684.61	6730.48	6662.84	6722.96	26003676	27880353792.00
2025/11/12	6733.16	6752.42	6668.74	6703.83	24355843	27766607872.00
2025/11/13	6711.47	6772.45	6665.20	6764.91	26663010	30407380992.00
2025/11/14	6743.98	6864.38	6741.16	6825.66	29503203	34924945408.00
2025/11/17	6850.71	6888.03	6805.27	6884.08	27647300	32737155072.00
2025/11/18	6890.48	6890.48	6795.47	6832.68	26675510	30984200192.00
2025/11/19	6844.70	6854.81	6674.59	6690.61	27508876	31104090112.00
2025/11/20	6717.32	6736.31	6592.13	6648.36	27588692	29927983104.00
2025/11/21	6600.81	6689.35	6305.65	6328.14	33446310	34377076736.00
2025/11/24	6379.15	6498.38	6352.67	6467.34	26873045	28047884288.00
2025/11/25	6512.85	6624.47	6499.28	6582.15	23413420	24775921664.00
2025/11/26	6592.75	6662.02	6503.40	6517.53	24971089	26853709824.00
2025/11/27	6522.79	6624.30	6501.06	6595.91	22024608	24724670464.00
2025/11/28	6595.85	6711.49	6549.79	6711.49	23098329	24809211904.00
2025/12/01	6732.51	6784.11	6696.56	6710.26	24095616	27982346240.00
2025/12/02	6712.00	6713.07	6605.69	6687.34	21788880	23553685504.00
2025/12/03	6695.71	6711.74	6594.20	6628.18	20523936	23971655680.00
2025/12/04	6629.36	6639.42	6493.11	6512.21	21047100	22994200576.00
2025/12/05	6517.21	6629.15	6463.96	6623.83	22817450	24380219392.00
2025/12/08	6653.27	6707.62	6641.50	6695.65	23740179	25653841920.00
2025/12/09	6696.40	6706.30	6624.93	6639.29	25216074	25004427264.00
2025/12/10	6637.38	6660.69	6555.09	6576.78	25690441	25345718272.00
2025/12/11	6587.76	6591.09	6405.06	6406.47	26139793	25803776000.00
2025/12/12	6404.18	6470.17	6314.36	6324.25	26716567	24681625600.00
2025/12/15	6306.01	6396.51	6248.77	6363.52	25959725	22936522752.00
2025/12/16	6358.51	6365.98	6242.69	6245.74	23152635	21171675136.00
2025/12/17	6244.58	6265.62	6125.50	6249.81	24161076	22227705856.00
2025/12/18	6237.28	6405.23	6226.43	6360.50	26169962	25075988480.00
2025/12/19	6374.34	6526.55	6374.34	6520.90	26496758	24768425984.00
2025/12/22	6546.12	6571.78	6504.28	6512.47	24966497	24873472000.00
2025/12/23	6512.66	6519.61	6423.67	6471.96	23392577	22427303936.00
2025/12/24	6471.22	6543.04	6443.15	6536.14	21187693	21533272064.00
2025/12/25	6555.61	6614.81	6525.23	6609.28	23261995	23834206208.00
2025/12/26	6612.42	6634.17	6553.36	6566.60	24956874	25031020544.00
2025/12/29	6581.35	6592.74	6529.20	6590.02	24789581	24328503296.00
2025/12/30	6572.52	6612.21	6500.80	6532.14	23142321	22695301120.00
2025/12/31	6544.45	6576.10	6450.72	6566.82	24907913	23644047360.00
2026/01/05	6580.44	6676.48	6566.32	6654.08	30212565	30650277888.00
2026/01/06	6664.54	6721.52	6646.11	6675.44	31515384	30233499648.00
2026/01/07	6679.31	6681.93	6610.15	6647.34	29703480	28339048448.00
2026/01/08	6640.14	6793.01	6634.59	6776.92	31494531	31459366912.00
2026/01/09	6792.55	6858.34	6761.02	6858.34	31855478	32582002688.00
2026/01/12	6889.16	6961.65	6849.48	6961.65	33584659	35846737920.00
2026/01/13	6977.71	7038.28	6905.10	6960.14	37169869	37668089856.00
2026/01/14	6962.26	7053.49	6877.64	6985.71	38249145	39590928384.00
2026/01/15	6960.95	7006.74	6934.42	6985.60	28557546	29035327488.00
2026/01/16	7017.72	7021.54	6920.17	6975.49	29491704	30256523264.00
2026/01/19	6965.92	7102.95	6955.30	7102.95	30722354	31388889088.00
2026/01/20	7112.68	7160.91	7059.58	7111.71	31967382	32005779456.00
2026/01/21	7089.45	7190.24	7047.07	7189.53	28498703	29137631232.00
2026/01/22	7201.49	7276.98	7173.35	7276.90	30382413	29894326272.00
2026/01/23	7289.13	7330.82	7256.83	7330.82	29358700	30386075648.00
2026/01/26	7352.98	7354.44	7206.97	7282.79	34226008	36050259968.00
2026/01/27	7266.12	7282.89	7062.48	7264.63	32141071	33268840448.00
2026/01/28	7262.59	7294.26	7171.69	7183.23	30201777	30457491456.00
2026/01/29	7164.84	7270.34	7108.51	7151.29	32616557	33851111424.00
2026/01/30	7125.46	7253.86	7111.97	7248.38	35868786	35603689472.00
2026/02/02	7216.97	7305.48	7154.50	7154.50	37161500	36046548992.00
2026/02/03	7210.08	7276.15	7171.47	7275.81	33777233	31556548608.00
2026/02/04	7300.28	7367.51	7279.76	7350.21	35161866	32812625920.00
2026/02/05	7351.35	7442.34	7334.23	7360.99	32478815	30249564160.00
2026/02/06	7341.87	7484.44	7320.73	7424.25	32019584	31859546112.00
2026/02/09	7500.49	7546.19	7474.18	7546.19	30224526	30478069760.00
2026/02/10	7564.87	7593.11	7520.67	7559.20	28235129	27612628992.00
2026/02/11	7567.96	7603.27	7531.86	7550.08	25507650	25075388416.00
2026/02/12	7558.05	7559.46	7434.88	7466.72	27442516	26676396032.00
2026/02/13	7471.38	7556.76	7463.93	7482.60	24427656	24121165824.00
2026/02/24	7544.20	7662.41	7544.20	7655.93	30055785	29913583616.00
2026/02/25	7681.08	7738.61	7669.87	7689.03	31771021	32391626752.00
2026/02/26	7708.96	7723.21	7635.63	7665.64	26945242	27584198656.00
2026/02/27	7657.96	7721.60	7628.41	7720.36	24270838	26649393152.00
2026/03/02	7633.95	7681.39	7415.58	7477.44	35239335	37949440000.00
2026/03/03	7499.70	7546.71	7273.68	7279.23	34474348	34507530240.00
2026/03/04	7215.13	7311.85	7162.03	7229.60	27381889	26875232256.00
2026/03/05	7336.58	7407.58	7286.50	7324.14	25450777	24540264448.00
2026/03/06	7309.48	7582.08	7304.34	7578.12	28509160	28176347136.00
2026/03/09	7509.03	7551.45	7393.34	7510.89	29553550	30590484480.00
2026/03/10	7566.21	7701.87	7566.21	7700.55	25432193	26255108096.00
2026/03/11	7724.08	7733.17	7603.53	7639.27	24684438	26801242112.00
2026/03/12	7652.73	7658.56	7520.20	7537.34	24480668	25643102208.00
2026/03/13	7531.97	7663.44	7495.95	7541.69	26280472	26612885504.00
2026/03/16	7521.14	7632.15	7501.39	7559.08	27228370	28294453248.00
2026/03/17	7572.17	7592.95	7386.18	7390.65	27836027	27606398976.00
2026/03/18	7407.10	7519.98	7350.66	7515.03	23605804	23753340928.00
2026/03/19	7465.29	7494.18	7265.09	7292.34	25601519	25488904192.00
2026/03/20	7313.41	7341.58	7018.88	7024.29	31115976	29704800256.00
2026/03/23	6905.66	6926.29	6521.03	6574.82	38294166	34297962496.00
2026/03/24	6747.64	6943.93	6609.50	6943.93	34386032	30635763712.00
2026/03/25	6985.46	7140.55	6985.46	7113.32	29180786	27276367872.00
2026/03/26	7126.03	7185.56	6956.70	7001.14	24552379	23013744640.00
2026/03/27	6945.16	7155.45	6933.58	7144.89	24847383	22317406208.00
2026/03/30	7086.89	7231.01	7052.73	7231.01	25919187	24169277440.00
2026/03/31	7245.08	7324.36	7117.45	7126.18	26394136	25183012864.00
2026/04/01	7255.48	7262.90	7134.82	7203.83	24382646	23571073024.00
2026/04/02	7200.58	7216.24	6993.54	7053.16	26298500	24018444288.00
2026/04/03	7069.28	7072.21	6760.16	6793.51	28011482	23092133888.00
2026/04/07	6789.51	7039.60	6776.88	7018.92	30323208	25150971904.00
2026/04/08	7164.39	7274.53	7158.01	7274.53	29046578	26268125184.00
2026/04/09	7260.37	7260.37	7098.47	7122.12	26401087	23987267584.00
2026/04/10	7176.61	7258.10	7143.22	7192.73	22629648	21505904640.00
2026/04/13	7181.92	7188.83	7097.76	7181.26	23501906	21615618048.00
2026/04/14	7234.01	7234.01	7085.94	7179.10	26145479	22486407168.00
2026/04/15	7206.34	7208.30	7106.75	7118.32	25673026	22392162304.00
2026/04/16	7137.04	7300.37	7076.29	7283.14	27471614	24701143040.00
2026/04/17	7282.77	7282.77	7165.70	7222.76	27897324	23660036096.00
2026/04/20	7225.20	7295.70	7177.63	7294.95	27048495	22925473792.00
2026/04/21	7287.54	7310.62	7230.71	7278.44	27244505	22886725632.00
2026/04/22	7263.98	7265.04	7199.83	7257.87	25058166	21878710272.00
2026/04/23	7260.70	7260.70	7155.66	7183.92	28608222	25059133440.00
2026/04/24	7159.73	7294.52	7113.30	7262.79	29245592	25589886976.00
2026/04/27	7255.95	7419.73	7149.11	7408.36	35598803	30568173568.00
2026/04/28	7383.40	7458.23	7348.99	7401.85	33955019	29852925952.00
2026/04/29	7370.32	7552.77	7365.28	7523.46	31931261	31621459968.00
2026/04/30	7512.47	7622.13	7512.47	7610.36	32902011	32176236544.00
2026/05/06	7637.76	7662.02	7574.08	7624.89	34268482	35933454336.00
#数据来源:通达信
